id,subject,probA,probB,probC,probD,result,answer,time,split
a454e75b-40d7-4675-9863-d90a4b016b49,Physiology,0.0841064453125,0.7265625,0.11859130859375,0.07080078125,True,B,0.010137319564819336,medmcqa_4
23f5a336-3379-43d7-8fc0-0276f1ed5ed3,Physiology,0.290771484375,0.64501953125,0.059051513671875,0.005451202392578125,False,D,0.009868860244750977,medmcqa_4
58970f2d-b237-4257-9826-2128605e1b12,Physiology,0.014739990234375,0.61669921875,0.320068359375,0.048309326171875,False,C,0.009859800338745117,medmcqa_4
b09302c3-5acb-4ddf-8b85-8f3a50d2189f,Physiology,0.001743316650390625,0.89599609375,0.097412109375,0.0050048828125,True,B,0.009936809539794922,medmcqa_4
a4e0fe62-d879-48ab-9dcd-f8d97535fe43,Physiology,0.0005440711975097656,0.0005478858947753906,0.00013124942779541016,0.99853515625,True,D,0.009918928146362305,medmcqa_4
f0e7b1e0-1de5-40b4-b066-8edb9c0cf0a4,Physiology,0.50048828125,0.338623046875,0.00556182861328125,0.155029296875,True,A,0.009778261184692383,medmcqa_4
06c5d600-1fdc-4258-a20c-f5261c7cb064,Physiology,0.00026488304138183594,0.0001894235610961914,0.99853515625,0.0009617805480957031,True,C,0.010265350341796875,medmcqa_4
19ccee9c-9c81-4e66-8a99-168b76e77bda,Physiology,0.93505859375,0.008026123046875,0.05615234375,0.0006384849548339844,True,A,0.009926080703735352,medmcqa_4
b10543e9-94c1-45d9-b1c3-6850ccf465f4,Physiology,0.1121826171875,0.2196044921875,0.465087890625,0.203125,False,B,0.009882211685180664,medmcqa_4
04138ea3-6c03-4f8d-b759-4ad314d71587,Physiology,0.388427734375,0.044281005859375,0.5654296875,0.0018854141235351562,True,C,0.009855031967163086,medmcqa_4
f0bbc5b3-96d4-41af-8d0d-f34fec6c4fa0,Physiology,0.156494140625,0.18017578125,0.1339111328125,0.529296875,False,C,0.009902477264404297,medmcqa_4
40acb45a-17a3-47bf-aba3-7e4798fe1439,Physiology,0.25390625,0.306396484375,0.393310546875,0.0462646484375,True,C,0.009796619415283203,medmcqa_4
bdc6b735-9cc9-44c9-90cd-24b530273cc5,Physiology,0.0011844635009765625,0.00725555419921875,0.010894775390625,0.98046875,True,D,0.009914159774780273,medmcqa_4
ab4f12c5-617f-4054-a7e3-072f2ca09467,Physiology,0.00965118408203125,0.984375,0.00496673583984375,0.0008502006530761719,True,B,0.009865522384643555,medmcqa_4
662966dd-56e9-4df6-baf0-9093a8b92c4d,Physiology,0.0012836456298828125,0.0006203651428222656,0.998046875,0.00019991397857666016,True,C,0.009746551513671875,medmcqa_4
cca23ca4-74d8-4c84-82a3-b2a542bdfe1c,Physiology,0.4609375,0.132080078125,0.13623046875,0.27099609375,True,A,0.00978994369506836,medmcqa_4
33717a8a-b1dd-4f3b-bc34-509826bef857,Physiology,0.0009026527404785156,0.0011959075927734375,0.99755859375,0.00045037269592285156,True,C,0.00983285903930664,medmcqa_4
656ca590-8748-4b73-b99e-c41f90587185,Physiology,0.01432037353515625,0.8193359375,0.14013671875,0.026336669921875,True,B,0.010100841522216797,medmcqa_4
3bf181dd-fdad-463c-9d76-363bf302bfba,Physiology,0.004741668701171875,0.0099639892578125,0.98486328125,0.0003304481506347656,True,C,0.009848594665527344,medmcqa_4
ade85e84-f418-4da3-88d6-893de01cdd3a,Physiology,0.0026187896728515625,0.99267578125,0.0018711090087890625,0.00301361083984375,True,B,0.009941577911376953,medmcqa_4
77bcd76b-fbaf-4c1b-a9eb-337eaed08f0f,Dental,0.3837890625,0.1170654296875,0.402099609375,0.0970458984375,False,B,0.00995182991027832,medmcqa_4
5abffe48-931b-4792-901c-1da87a03f226,Dental,0.031158447265625,0.9326171875,0.023345947265625,0.013092041015625,True,B,0.010017871856689453,medmcqa_4
16b7eecc-ad00-4e7f-b95e-78535f46a8ba,Dental,0.004711151123046875,0.005382537841796875,0.01139068603515625,0.978515625,True,D,0.009841442108154297,medmcqa_4
4058da75-ce5c-490b-875b-ee943d1b5bfc,Dental,0.01317596435546875,0.419677734375,0.56494140625,0.0023441314697265625,False,B,0.009805917739868164,medmcqa_4
