id,subject,probA,probB,probC,probD,result,answer,time,split
3,anatomy,0.00043702125549316406,0.0007491111755371094,0.99853515625,0.0002338886260986328,True,C,0.01000666618347168,mmlu_4
8,anatomy,0.52294921875,0.20166015625,0.17529296875,0.099853515625,False,D,0.009860038757324219,mmlu_4
13,anatomy,0.0003349781036376953,0.99853515625,0.00024306774139404297,0.0010890960693359375,True,B,0.009807825088500977,mmlu_4
18,anatomy,0.0010271072387695312,0.0010595321655273438,0.0042572021484375,0.99365234375,True,D,0.009875774383544922,mmlu_4
23,anatomy,0.08917236328125,0.210693359375,0.061309814453125,0.638671875,False,B,0.009819984436035156,mmlu_4
28,anatomy,9.238719940185547e-05,1.0,7.194280624389648e-05,3.88026237487793e-05,True,B,0.009858846664428711,mmlu_4
33,anatomy,0.06256103515625,0.10162353515625,0.0241241455078125,0.8115234375,True,D,0.00991511344909668,mmlu_4
38,anatomy,0.0015850067138671875,0.990234375,0.0059356689453125,0.002201080322265625,True,B,0.00983119010925293,mmlu_4
43,anatomy,0.002613067626953125,0.001941680908203125,0.990234375,0.00519561767578125,True,C,0.009903430938720703,mmlu_4
48,anatomy,0.0252227783203125,0.037261962890625,0.4833984375,0.4541015625,False,A,0.009973526000976562,mmlu_4
53,anatomy,0.85400390625,0.0029392242431640625,0.133056640625,0.00978851318359375,True,A,0.009947061538696289,mmlu_4
58,anatomy,0.0121307373046875,0.042999267578125,0.312744140625,0.6318359375,True,D,0.009828567504882812,mmlu_4
63,anatomy,0.08319091796875,0.1845703125,0.046661376953125,0.685546875,False,B,0.009860515594482422,mmlu_4
68,anatomy,0.01183319091796875,0.9404296875,0.035888671875,0.01202392578125,False,A,0.009950399398803711,mmlu_4
73,anatomy,0.67333984375,0.313232421875,0.00714111328125,0.006107330322265625,True,A,0.009894847869873047,mmlu_4
78,anatomy,0.003082275390625,0.51025390625,0.4794921875,0.007167816162109375,True,B,0.009955167770385742,mmlu_4
83,anatomy,0.916015625,0.06951904296875,0.01412200927734375,0.0005025863647460938,True,A,0.01001596450805664,mmlu_4
88,anatomy,0.00033664703369140625,0.1514892578125,0.0029544830322265625,0.84521484375,True,D,0.010025978088378906,mmlu_4
3,clinical-knowledge,0.9814453125,0.01274871826171875,0.005657196044921875,0.000270843505859375,True,A,0.009895563125610352,mmlu_4
8,clinical-knowledge,0.315673828125,0.08770751953125,0.059326171875,0.537109375,True,D,0.009837150573730469,mmlu_4
13,clinical-knowledge,0.037750244140625,0.03717041015625,0.51318359375,0.412109375,False,A,0.009776830673217773,mmlu_4
18,clinical-knowledge,0.038726806640625,0.385009765625,0.56005859375,0.016143798828125,False,B,0.009866476058959961,mmlu_4
23,clinical-knowledge,0.00804901123046875,0.98974609375,0.00146484375,0.0005145072937011719,True,B,0.00991511344909668,mmlu_4
28,clinical-knowledge,0.2408447265625,0.268798828125,0.2998046875,0.1905517578125,False,B,0.010056257247924805,mmlu_4
33,clinical-knowledge,0.2471923828125,0.63134765625,0.045013427734375,0.07659912109375,False,C,0.009844779968261719,mmlu_4
38,clinical-knowledge,0.06280517578125,0.027008056640625,0.8017578125,0.1085205078125,False,D,0.00986480712890625,mmlu_4
43,clinical-knowledge,0.175537109375,0.12841796875,0.2939453125,0.40185546875,False,C,0.009924888610839844,mmlu_4
48,clinical-knowledge,0.00011682510375976562,0.0001252889633178711,6.759166717529297e-05,0.99951171875,True,D,0.009989738464355469,mmlu_4
