id,subject,probA,probB,probC,probD,result,answer,time,split
4,anatomy,0.15869140625,0.81884765625,0.016998291015625,0.00534820556640625,True,B,0.01038980484008789,mmlu_5
9,anatomy,0.96337890625,0.0235595703125,0.010955810546875,0.0021076202392578125,False,B,0.008914709091186523,mmlu_5
14,anatomy,0.128173828125,0.427001953125,0.329833984375,0.11492919921875,False,C,0.008970260620117188,mmlu_5
19,anatomy,0.021759033203125,0.9775390625,0.0006198883056640625,0.00016164779663085938,True,B,0.008944034576416016,mmlu_5
24,anatomy,0.1846923828125,0.60107421875,0.08526611328125,0.1290283203125,False,C,0.008873462677001953,mmlu_5
29,anatomy,0.00426483154296875,8.380413055419922e-05,0.99560546875,0.00012874603271484375,True,C,0.008886337280273438,mmlu_5
34,anatomy,0.6083984375,0.0005612373352050781,0.08294677734375,0.308349609375,False,D,0.00884556770324707,mmlu_5
39,anatomy,0.36279296875,0.296142578125,0.2435302734375,0.09765625,False,D,0.008854389190673828,mmlu_5
44,anatomy,0.305908203125,0.10906982421875,0.4052734375,0.1798095703125,False,B,0.011745691299438477,mmlu_5
49,anatomy,0.04461669921875,0.0012407302856445312,0.9462890625,0.007633209228515625,True,C,0.008812904357910156,mmlu_5
54,anatomy,0.1978759765625,0.74658203125,0.043792724609375,0.011566162109375,False,D,0.008877277374267578,mmlu_5
59,anatomy,0.78662109375,0.003215789794921875,0.2020263671875,0.00789642333984375,False,B,0.008868694305419922,mmlu_5
64,anatomy,0.92626953125,0.00814056396484375,0.03619384765625,0.029541015625,True,A,0.008918285369873047,mmlu_5
69,anatomy,0.00962066650390625,0.00013303756713867188,0.0085601806640625,0.9814453125,True,D,0.008787393569946289,mmlu_5
74,anatomy,0.28466796875,0.1419677734375,0.5703125,0.00302886962890625,True,C,0.00882411003112793,mmlu_5
79,anatomy,0.7509765625,0.0016107559204101562,0.234375,0.01322174072265625,False,C,0.008907556533813477,mmlu_5
84,anatomy,0.3720703125,0.5849609375,0.026123046875,0.0167236328125,True,B,0.008846044540405273,mmlu_5
89,anatomy,0.440185546875,0.037567138671875,0.5107421875,0.0115509033203125,True,C,0.008919239044189453,mmlu_5
4,clinical-knowledge,0.007724761962890625,0.0002739429473876953,0.0035381317138671875,0.98828125,True,D,0.008991241455078125,mmlu_5
9,clinical-knowledge,0.007266998291015625,0.0002930164337158203,0.0029125213623046875,0.98974609375,True,D,0.008884668350219727,mmlu_5
14,clinical-knowledge,0.7353515625,0.09423828125,0.10028076171875,0.07000732421875,True,A,0.008919477462768555,mmlu_5
19,clinical-knowledge,0.06982421875,0.0247039794921875,0.84423828125,0.0611572265625,False,D,0.008806943893432617,mmlu_5
24,clinical-knowledge,0.380615234375,0.0830078125,0.255615234375,0.28076171875,False,D,0.008884429931640625,mmlu_5
29,clinical-knowledge,0.5107421875,0.091552734375,0.309814453125,0.08807373046875,False,B,0.011623144149780273,mmlu_5
34,clinical-knowledge,0.081787109375,0.11181640625,0.80078125,0.005832672119140625,True,C,0.01038360595703125,mmlu_5
39,clinical-knowledge,0.0823974609375,0.9140625,0.0033206939697265625,0.00047206878662109375,True,B,0.008843183517456055,mmlu_5
44,clinical-knowledge,0.57421875,0.362060546875,0.054229736328125,0.0095367431640625,False,B,0.008868217468261719,mmlu_5
49,clinical-knowledge,0.346923828125,0.1563720703125,0.29443359375,0.202392578125,False,B,0.008965015411376953,mmlu_5
54,clinical-knowledge,0.5234375,0.05224609375,0.15478515625,0.26953125,False,D,0.008861064910888672,mmlu_5
59,clinical-knowledge,0.994140625,0.0018033981323242188,0.002727508544921875,0.0012731552124023438,True,A,0.008793830871582031,mmlu_5
64,clinical-knowledge,0.02471923828125,0.0017023086547851562,0.97216796875,0.0013408660888671875,True,C,0.009227752685546875,mmlu_5
69,clinical-knowledge,0.0361328125,0.96142578125,0.002079010009765625,0.0005793571472167969,True,B,0.009071111679077148,mmlu_5
74,clinical-knowledge,0.96875,9.274482727050781e-05,0.0007352828979492188,0.030426025390625,True,A,0.009018421173095703,mmlu_5
79,clinical-knowledge,0.0281829833984375,0.0010671615600585938,0.970703125,0.00018262863159179688,True,C,0.008939981460571289,mmlu_5
84,clinical-knowledge,0.99462890625,0.0011968612670898438,0.0025539398193359375,0.0015611648559570312,True,A,0.011783838272094727,mmlu_5
89,clinical-knowledge,0.0836181640625,0.86474609375,0.032989501953125,0.018798828125,False,D,0.008929967880249023,mmlu_5
4,college-biology,0.04498291015625,0.0114593505859375,0.939453125,0.004055023193359375,True,C,0.008895397186279297,mmlu_5
9,college-biology,0.0233917236328125,0.0007200241088867188,0.004428863525390625,0.9716796875,True,D,0.008805513381958008,mmlu_5
14,college-biology,0.231689453125,0.051300048828125,0.16552734375,0.55126953125,False,A,0.00889444351196289,mmlu_5
19,college-biology,0.9658203125,0.026336669921875,0.00643157958984375,0.0016384124755859375,True,A,0.008905887603759766,mmlu_5
24,college-biology,0.005260467529296875,0.0002319812774658203,0.99462890625,0.0001226663589477539,True,C,0.008873462677001953,mmlu_5
29,college-biology,0.0694580078125,0.01378631591796875,0.90087890625,0.01611328125,True,C,0.008833646774291992,mmlu_5
34,college-biology,0.16748046875,0.0985107421875,0.0816650390625,0.65234375,False,C,0.008876562118530273,mmlu_5
39,college-biology,0.962890625,0.007526397705078125,0.0258636474609375,0.0037250518798828125,True,A,0.008927106857299805,mmlu_5
44,college-biology,0.90869140625,0.03497314453125,0.03839111328125,0.017852783203125,True,A,0.008885383605957031,mmlu_5
49,college-biology,0.047637939453125,0.94921875,0.0019054412841796875,0.0011034011840820312,False,A,0.008889198303222656,mmlu_5
54,college-biology,0.361328125,0.1219482421875,0.1904296875,0.326416015625,False,D,0.008868694305419922,mmlu_5
59,college-biology,0.99658203125,0.0011262893676757812,0.0020809173583984375,0.0001996755599975586,True,A,0.011657238006591797,mmlu_5
64,college-biology,0.4169921875,0.52294921875,0.058197021484375,0.0020465850830078125,True,B,0.008911371231079102,mmlu_5
69,college-biology,0.955078125,0.040679931640625,0.00362396240234375,0.0006222724914550781,True,A,0.010300636291503906,mmlu_5
74,college-biology,0.77197265625,0.222900390625,0.003490447998046875,0.0019283294677734375,False,B,0.008821249008178711,mmlu_5
79,college-biology,0.32568359375,0.6376953125,0.017120361328125,0.01971435546875,True,B,0.008864164352416992,mmlu_5
84,college-biology,0.030364990234375,0.00040221214294433594,0.002140045166015625,0.96728515625,True,D,0.008843421936035156,mmlu_5
89,college-biology,0.0088348388671875,0.000152587890625,0.0016336441040039062,0.9892578125,True,D,0.008882522583007812,mmlu_5
4,college-chemistry,0.51123046875,0.259033203125,0.1488037109375,0.08087158203125,False,D,0.011552572250366211,mmlu_5
9,college-chemistry,0.312744140625,0.1253662109375,0.35986328125,0.201904296875,True,C,0.008901834487915039,mmlu_5
14,college-chemistry,0.1505126953125,0.80126953125,0.03717041015625,0.01116180419921875,True,B,0.008736610412597656,mmlu_5
19,college-chemistry,0.52783203125,0.25732421875,0.1824951171875,0.032196044921875,False,B,0.008875608444213867,mmlu_5
24,college-chemistry,0.37158203125,0.25341796875,0.325439453125,0.049530029296875,False,C,0.01167607307434082,mmlu_5
29,college-chemistry,0.875,0.06048583984375,0.0467529296875,0.0177459716796875,False,D,0.00886678695678711,mmlu_5
34,college-chemistry,0.7626953125,0.04437255859375,0.1304931640625,0.0626220703125,False,D,0.008583545684814453,mmlu_5
39,college-chemistry,0.137939453125,0.240234375,0.466796875,0.1551513671875,False,D,0.008816003799438477,mmlu_5
44,college-chemistry,0.1783447265625,0.2362060546875,0.25732421875,0.327880859375,True,D,0.00897073745727539,mmlu_5
49,college-chemistry,0.262939453125,0.1697998046875,0.075927734375,0.4912109375,False,A,0.008793830871582031,mmlu_5
54,college-chemistry,0.00251007080078125,0.00017905235290527344,0.9970703125,9.733438491821289e-05,True,C,0.008870840072631836,mmlu_5
59,college-chemistry,0.051788330078125,0.2822265625,0.298095703125,0.367919921875,False,C,0.008881092071533203,mmlu_5
64,college-chemistry,0.3525390625,0.1932373046875,0.399658203125,0.05450439453125,False,A,0.011441707611083984,mmlu_5
69,college-chemistry,0.1329345703125,0.09356689453125,0.45703125,0.31640625,False,A,0.010363578796386719,mmlu_5
74,college-chemistry,0.0255279541015625,0.00048232078552246094,0.97314453125,0.0010824203491210938,False,D,0.010322093963623047,mmlu_5
79,college-chemistry,0.98486328125,0.00788116455078125,0.0020084381103515625,0.005207061767578125,True,A,0.009112358093261719,mmlu_5
84,college-chemistry,0.028717041015625,0.0243682861328125,0.23486328125,0.7119140625,True,D,0.011686563491821289,mmlu_5
89,college-chemistry,0.06463623046875,0.1514892578125,0.6845703125,0.099365234375,False,B,0.011432647705078125,mmlu_5
4,college-medicine,0.5244140625,0.134765625,0.1663818359375,0.17431640625,True,A,0.008816957473754883,mmlu_5
9,college-medicine,0.95361328125,0.0162811279296875,0.0281219482421875,0.0020694732666015625,True,A,0.028155088424682617,mmlu_5
14,college-medicine,0.1795654296875,0.0171051025390625,0.1253662109375,0.677734375,True,D,0.008849620819091797,mmlu_5
19,college-medicine,0.10601806640625,0.39990234375,0.456787109375,0.037200927734375,False,D,0.011890649795532227,mmlu_5
24,college-medicine,0.262451171875,0.71337890625,0.01117706298828125,0.01296234130859375,True,B,0.008967399597167969,mmlu_5
29,college-medicine,0.0615234375,0.417236328125,0.51513671875,0.006046295166015625,False,D,0.0089569091796875,mmlu_5
34,college-medicine,0.03765869140625,0.00577545166015625,0.94873046875,0.00771331787109375,False,D,0.008772134780883789,mmlu_5
39,college-medicine,0.13427734375,0.8623046875,0.0023937225341796875,0.000919342041015625,True,B,0.008922576904296875,mmlu_5
44,college-medicine,0.346923828125,0.61865234375,0.0245513916015625,0.009918212890625,True,B,0.008770465850830078,mmlu_5
49,college-medicine,0.007724761962890625,0.0002739429473876953,0.0035381317138671875,0.98828125,True,D,0.008728504180908203,mmlu_5
54,college-medicine,0.251220703125,0.307861328125,0.357177734375,0.08355712890625,True,C,0.008758783340454102,mmlu_5
59,college-medicine,0.81591796875,0.1820068359375,0.0017642974853515625,0.0002522468566894531,True,A,0.008914947509765625,mmlu_5
64,college-medicine,0.8681640625,0.020416259765625,0.033660888671875,0.07763671875,False,D,0.008928775787353516,mmlu_5
69,college-medicine,0.63671875,0.0433349609375,0.06658935546875,0.253173828125,False,C,0.009166717529296875,mmlu_5
74,college-medicine,0.064453125,0.001552581787109375,0.9326171875,0.0013065338134765625,True,C,0.011792421340942383,mmlu_5
79,college-medicine,0.0026073455810546875,0.0001666545867919922,0.001434326171875,0.99560546875,True,D,0.00877523422241211,mmlu_5
84,college-medicine,0.40185546875,0.0869140625,0.10321044921875,0.408203125,True,D,0.009071111679077148,mmlu_5
89,college-medicine,0.28955078125,0.0816650390625,0.363037109375,0.265625,True,C,0.010416030883789062,mmlu_5
4,high-school-biology,0.00669097900390625,0.0002646446228027344,0.9931640625,9.322166442871094e-05,True,C,0.009127140045166016,mmlu_5
9,high-school-biology,0.05535888671875,0.00579071044921875,0.9365234375,0.0024318695068359375,True,C,0.008863210678100586,mmlu_5
14,high-school-biology,0.0157318115234375,0.98095703125,0.0021209716796875,0.0010213851928710938,True,B,0.010370254516601562,mmlu_5
19,high-school-biology,0.0278167724609375,0.95751953125,0.01293182373046875,0.0016183853149414062,True,B,0.00980067253112793,mmlu_5
