id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity
d15cf6f1-485a-4609-802d-82c97d3db766,Physiology,0.1240234375,0.00958251953125,0.05859375,0.80859375,True,D,0.02417445182800293,medmcqa_2,['PBMD'],[467572377856325432],[0.8317428827285767]
7ff8d503-22a4-4fbf-8528-05bd4e572524,Physiology,0.0019073486328125,0.0020294189453125,0.008544921875,0.98828125,True,D,0.02841949462890625,medmcqa_2,['PBMD'],[467572377855743353],[0.8189610838890076]
51a610fe-0c90-488c-b944-6b27d1df1796,Physiology,0.0157470703125,0.009521484375,0.00176239013671875,0.97265625,True,D,0.026794910430908203,medmcqa_2,['TEXT'],[467523489549987620],[0.8328370451927185]
a24cf57f-edd2-40c8-ad63-7fa07f4c724d,Physiology,0.11767578125,0.76953125,0.03369140625,0.0810546875,True,B,0.027774572372436523,medmcqa_2,['PBMD'],[467572377854919690],[0.8061119914054871]
3c29df3c-12ec-4f1f-ac5d-ce9d81ee2d4e,Physiology,0.01171875,0.875,0.055908203125,0.055908203125,False,A,0.027354001998901367,medmcqa_2,['TEXT'],[467523489549988545],[0.8640479445457458]
3529451e-291f-4c1e-a2ee-34acd92a047f,Physiology,0.0167236328125,0.91796875,0.045654296875,0.021484375,True,B,0.024415969848632812,medmcqa_2,['PBMD'],[467572377854415808],[0.7451715469360352]
7284ed99-07e1-41de-860b-a6f29a9a00b3,Physiology,0.1796875,0.23046875,0.431640625,0.158203125,False,D,0.024292707443237305,medmcqa_2,['PBMD'],[467572377855335663],[0.7378435134887695]
c458d488-5824-4ddb-acef-cb1f0c2f6fb4,Physiology,0.028076171875,0.8203125,0.142578125,0.01031494140625,True,B,0.024264097213745117,medmcqa_2,['TEXT'],[467523489549990097],[0.7775393128395081]
91e3a036-39cb-436a-9a90-269cc43d563a,Physiology,0.279296875,0.66796875,0.0201416015625,0.033203125,False,D,0.029028892517089844,medmcqa_2,['PBMD'],[467572377854118245],[0.7628543376922607]
b9cb73f1-12e0-40ae-83b7-353755006713,Physiology,0.89453125,0.0286865234375,0.06494140625,0.01275634765625,True,A,0.02784419059753418,medmcqa_2,['PBMD'],[467572377853425465],[0.7590290904045105]
079bb653-5190-44ee-be4c-5ea26d210094,Physiology,0.69921875,0.0224609375,0.0198974609375,0.2578125,True,A,0.023201465606689453,medmcqa_2,['PBMD'],[467572377855124869],[0.8576762676239014]
