id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity
2,anatomy,0.138671875,0.75,0.042236328125,0.06982421875,True,B,0.14601516723632812,mmlu_3,"['STAT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468043370483003318, 468043370483540603, 468043370483003324, 468043370482403424, 468043370483218140]","[0.7311464548110962, 0.745227575302124, 0.7238565683364868, 0.7092971205711365, 0.7433158159255981]"
7,anatomy,0.263671875,0.263671875,0.263671875,0.2060546875,False,B,0.11319446563720703,mmlu_3,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370484067401, 468043370482949968, 468043370483064279, 468043370482527147, 468043370482885768]","[0.740174412727356, 0.7448526620864868, 0.7560739517211914, 0.7419896125793457, 0.7748666405677795]"
12,anatomy,0.41796875,0.2236328125,0.287109375,0.07275390625,False,B,0.09994697570800781,mmlu_3,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370482819808, 468043370482498732, 468043370483063889, 468043370482989167, 468043370484048551]","[0.7601257562637329, 0.7869561910629272, 0.7501490116119385, 0.7656468152999878, 0.7859488725662231]"
17,anatomy,0.078125,0.01544189453125,0.00933837890625,0.8984375,True,D,0.09967660903930664,mmlu_3,"['TEXT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370482474914, 468043370482849069, 468043370482393412, 468043370482499021, 468043370482954798]","[0.735610842704773, 0.7954720258712769, 0.7689480781555176, 0.760019063949585, 0.7677760124206543]"
22,anatomy,0.05322265625,0.1201171875,0.1357421875,0.69140625,True,D,0.10460233688354492,mmlu_3,"['STAT', 'TEXT', 'TEXT', 'STAT', 'STAT']","[468043370482819755, 468043370482371864, 468043370482371862, 468043370482888179, 468043370483013594]","[0.811981737613678, 0.7803990244865417, 0.7958419322967529, 0.7972887754440308, 0.7780117988586426]"
27,anatomy,0.9921875,0.0031585693359375,0.00335693359375,0.00115966796875,True,A,0.10942983627319336,mmlu_3,"['STAT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370483058977, 468043370482394661, 468043370482394715, 468043370482802116, 468043370482394585]","[0.7952961921691895, 0.7630340456962585, 0.7641347646713257, 0.7860477566719055, 0.7789950370788574]"
32,anatomy,0.0142822265625,0.038818359375,0.06396484375,0.8828125,False,B,0.11207866668701172,mmlu_3,"['STAT', 'STAT', 'TEXT', 'STAT', 'PBMD']","[468043370482519435, 468043370482539206, 468043370482393419, 468043370483003741, 468043370483348627]","[0.754607081413269, 0.7471015453338623, 0.7382290363311768, 0.7398386001586914, 0.7716719508171082]"
37,anatomy,0.25,0.2080078125,0.53125,0.01171875,True,C,0.10347628593444824,mmlu_3,"['TEXT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482369508, 468043370482818936, 468043370482818940, 468043370482369517, 468043370482818941]","[0.7756669521331787, 0.8010438680648804, 0.7622814178466797, 0.7716141939163208, 0.7487989664077759]"
42,anatomy,0.0228271484375,0.006134033203125,0.0023956298828125,0.96875,False,B,0.08722734451293945,mmlu_3,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370482881463, 468043370482435859, 468043370482914973, 468043370483072247, 468043370482852072]","[0.7517003417015076, 0.7282523512840271, 0.7346742153167725, 0.7722429633140564, 0.745737612247467]"
47,anatomy,0.008056640625,0.00139617919921875,0.9921875,3.719329833984375e-05,True,C,0.12361478805541992,mmlu_3,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468043370483440066, 468043370483266210, 468043370482966858, 468043370483113116, 468043370482825709]","[0.7672609090805054, 0.7634217143058777, 0.7485746741294861, 0.7610166668891907, 0.7215870022773743]"
