id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity
e4927cf9-d5c2-4d7e-ab5b-7429e206275e,Microbiology,0.0225830078125,0.3125,0.66015625,0.003692626953125,True,C,0.2172844409942627,medmcqa_1,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483263301, 468043370482966847, 468043370483135623, 468043370483939717, 468043370483263476]","[0.8481689691543579, 0.7828078866004944, 0.7894520163536072, 0.7971533536911011, 0.7853772640228271]"
a31fa037-1f22-44a4-8d07-6457c439b685,Microbiology,0.00124359130859375,0.99609375,0.00070953369140625,0.0004863739013671875,True,B,0.12397623062133789,medmcqa_1,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468043370484092143, 468043370482906875, 468043370482544851, 468043370483797658, 468043370482920327]","[0.7832307815551758, 0.7699752449989319, 0.75937819480896, 0.7828468680381775, 0.7813955545425415]"
93751803-0e12-444d-a80a-f15784cc6a86,Microbiology,0.00518798828125,0.00191497802734375,0.00148773193359375,0.9921875,True,D,0.11659908294677734,medmcqa_1,"['STAT', 'STAT', 'TEXT', 'TEXT', 'STAT']","[468043370483069466, 468043370482883627, 468043370482412127, 468043370482415311, 468043370482524491]","[0.7950815558433533, 0.779646635055542, 0.7808482646942139, 0.7750444412231445, 0.7676652669906616]"
7ddb4b66-7d59-42e8-9714-04fdb5741670,Microbiology,0.06494140625,0.7890625,0.039306640625,0.10693359375,False,C,0.12167906761169434,medmcqa_1,"['TEXT', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468043370482400096, 468043370482949666, 468043370483619657, 468043370482414020, 468043370483268121]","[0.6862304210662842, 0.6904379725456238, 0.7217474579811096, 0.6815676689147949, 0.7257786393165588]"
8fe12f62-9e59-408b-899d-72def6e9e16e,Microbiology,0.140625,0.037841796875,0.55859375,0.263671875,True,C,0.12056469917297363,medmcqa_1,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370482497080, 468043370483509607, 468043370482993908, 468043370483609353, 468043370483225827]","[0.6944860219955444, 0.7559693455696106, 0.7041445970535278, 0.7379840612411499, 0.7465094923973083]"
dec39d56-fcb3-4cf1-8e83-e09a09a8ce6e,Microbiology,0.60546875,0.1533203125,0.11962890625,0.11962890625,True,A,0.12218785285949707,medmcqa_1,"['STAT', 'STAT', 'PBMD', 'STAT', 'PBMD']","[468043370482933983, 468043370483010872, 468043370483246815, 468043370483010875, 468043370483550221]","[0.7262405753135681, 0.7565245628356934, 0.7514233589172363, 0.6968439221382141, 0.7607317566871643]"
de1065e8-37ba-4b6b-a05d-f967fdf76f58,Microbiology,0.9921875,0.001800537109375,0.005218505859375,0.00011491775512695312,True,A,0.12593603134155273,medmcqa_1,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482380964, 468043370482396811, 468043370482455767, 468043370482397095, 468043370482380908]","[0.7888919115066528, 0.7797299027442932, 0.806734561920166, 0.7919330596923828, 0.799986720085144]"
5a2facfc-eefa-4828-b96a-c319e1c71745,Microbiology,1.0,0.0008544921875,0.0006256103515625,3.7670135498046875e-05,True,A,0.08750152587890625,medmcqa_1,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482547522, 468043370482823546, 468043370483034713, 468043370482772698, 468043370482875747]","[0.7652563452720642, 0.7142167091369629, 0.7338458299636841, 0.7259588837623596, 0.7359870076179504]"
8919343b-cb06-4265-8e82-209b335117b3,Microbiology,0.04150390625,0.006378173828125,0.0059814453125,0.9453125,True,D,0.12362909317016602,medmcqa_1,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370482821252, 468043370482407396, 468043370482549846, 468043370483681461, 468043370483919532]","[0.8140648007392883, 0.8088175058364868, 0.7859781980514526, 0.8112236261367798, 0.8064703345298767]"
02f27add-bf4d-4155-81aa-8f537546ceda,Microbiology,0.01312255859375,0.9765625,0.0045166015625,0.003997802734375,False,C,0.14005708694458008,medmcqa_1,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483554615, 468043370482953437, 468043370483524316, 468043370483905615, 468043370483443663]","[0.7300713062286377, 0.7009589076042175, 0.7415968775749207, 0.7404079437255859, 0.7434561848640442]"
