id,subject,probA,probB,probC,probD,result,answer,time,split
3,anatomy,0.000263214111328125,0.99951171875,0.00029587745666503906,2.485513687133789e-05,True,B,0.009593725204467773,mmlu_4
8,anatomy,0.00933837890625,0.0015239715576171875,0.982421875,0.006519317626953125,True,C,0.009443998336791992,mmlu_4
13,anatomy,0.39404296875,0.47509765625,0.06951904296875,0.061370849609375,False,C,0.009466886520385742,mmlu_4
18,anatomy,0.04132080078125,0.1253662109375,0.1767578125,0.65673828125,True,D,0.009596109390258789,mmlu_4
23,anatomy,0.0004239082336425781,4.297494888305664e-05,0.99951171875,4.64320182800293e-05,True,C,0.009650230407714844,mmlu_4
28,anatomy,0.75048828125,0.1927490234375,0.05609130859375,0.0004184246063232422,True,A,0.009708881378173828,mmlu_4
33,anatomy,0.00189208984375,0.178466796875,0.006923675537109375,0.8125,True,D,0.009512901306152344,mmlu_4
38,anatomy,0.564453125,0.116455078125,0.279541015625,0.039642333984375,False,C,0.009586811065673828,mmlu_4
43,anatomy,0.95361328125,0.0078125,0.0274810791015625,0.011016845703125,True,A,0.009555578231811523,mmlu_4
48,anatomy,0.0022144317626953125,0.99658203125,0.0004127025604248047,0.0009670257568359375,True,B,0.009496450424194336,mmlu_4
53,anatomy,0.1424560546875,0.04083251953125,0.80712890625,0.00954437255859375,False,B,0.009521007537841797,mmlu_4
58,anatomy,0.345703125,0.176513671875,0.3916015625,0.0860595703125,True,C,0.009608745574951172,mmlu_4
63,anatomy,0.00598907470703125,0.99169921875,0.0017843246459960938,0.000469207763671875,True,B,0.009546756744384766,mmlu_4
68,anatomy,0.18505859375,0.0109405517578125,0.7548828125,0.04901123046875,True,C,0.01023411750793457,mmlu_4
73,anatomy,0.0306243896484375,0.01256561279296875,0.57763671875,0.37890625,False,A,0.009530305862426758,mmlu_4
78,anatomy,0.8759765625,0.12042236328125,0.0026607513427734375,0.0009412765502929688,True,A,0.009668350219726562,mmlu_4
83,anatomy,0.230712890625,0.2493896484375,0.24169921875,0.2783203125,False,B,0.00960230827331543,mmlu_4
88,anatomy,0.24658203125,0.498046875,0.016265869140625,0.239013671875,True,B,0.009729146957397461,mmlu_4
3,clinical-knowledge,0.986328125,0.01342010498046875,0.0002617835998535156,6.878376007080078e-05,True,A,0.009835004806518555,mmlu_4
8,clinical-knowledge,0.99951171875,0.0004582405090332031,0.00015234947204589844,8.702278137207031e-06,True,A,0.009569406509399414,mmlu_4
13,clinical-knowledge,0.634765625,0.2264404296875,0.051300048828125,0.0872802734375,False,D,0.009621858596801758,mmlu_4
18,clinical-knowledge,0.001522064208984375,0.99658203125,0.00040650367736816406,0.0013856887817382812,True,B,0.009587764739990234,mmlu_4
23,clinical-knowledge,0.056365966796875,0.8681640625,0.0304107666015625,0.0452880859375,True,B,0.009537935256958008,mmlu_4
28,clinical-knowledge,0.6171875,0.13134765625,0.017364501953125,0.2342529296875,True,A,0.009443044662475586,mmlu_4
33,clinical-knowledge,0.0175323486328125,0.0041961669921875,0.00620269775390625,0.97216796875,True,D,0.009546995162963867,mmlu_4
38,clinical-knowledge,0.33154296875,0.038360595703125,0.092041015625,0.5380859375,False,C,0.009501457214355469,mmlu_4
43,clinical-knowledge,0.04132080078125,0.451416015625,0.380126953125,0.1273193359375,True,B,0.009549379348754883,mmlu_4
48,clinical-knowledge,0.056060791015625,0.08544921875,0.00859832763671875,0.85009765625,True,D,0.009588479995727539,mmlu_4
53,clinical-knowledge,0.2293701171875,0.190185546875,0.493408203125,0.08709716796875,False,B,0.009690999984741211,mmlu_4
58,clinical-knowledge,0.007511138916015625,0.02386474609375,0.96826171875,0.000225067138671875,True,C,0.009633064270019531,mmlu_4
63,clinical-knowledge,0.99365234375,0.00415802001953125,0.0022430419921875,0.00015616416931152344,True,A,0.009864091873168945,mmlu_4
68,clinical-knowledge,0.093505859375,0.1278076171875,0.0077972412109375,0.77099609375,False,B,0.009605646133422852,mmlu_4
73,clinical-knowledge,0.023651123046875,0.974609375,0.0008616447448730469,0.0006814002990722656,True,B,0.00970315933227539,mmlu_4
78,clinical-knowledge,0.021514892578125,0.44580078125,0.06524658203125,0.46728515625,True,D,0.009616851806640625,mmlu_4
83,clinical-knowledge,0.78662109375,0.12841796875,0.0731201171875,0.01203155517578125,True,A,0.009746789932250977,mmlu_4
88,clinical-knowledge,0.2193603515625,0.0217132568359375,0.2408447265625,0.51806640625,True,D,0.009440183639526367,mmlu_4
3,college-biology,0.01910400390625,0.0985107421875,0.8779296875,0.00439453125,False,B,0.009429454803466797,mmlu_4
8,college-biology,0.990234375,0.0025730133056640625,0.00710296630859375,3.641843795776367e-05,True,A,0.009660005569458008,mmlu_4
13,college-biology,0.06536865234375,0.0173187255859375,0.90234375,0.0148162841796875,False,A,0.009621381759643555,mmlu_4
18,college-biology,0.040191650390625,0.0004863739013671875,0.95849609375,0.0008406639099121094,True,C,0.009964704513549805,mmlu_4
23,college-biology,0.7841796875,0.1983642578125,0.0016498565673828125,0.015655517578125,True,A,0.009558916091918945,mmlu_4
28,college-biology,0.01824951171875,0.00035881996154785156,0.9814453125,0.0001494884490966797,True,C,0.009566783905029297,mmlu_4
33,college-biology,0.0012254714965820312,0.0001938343048095703,0.99853515625,5.602836608886719e-06,True,C,0.009605169296264648,mmlu_4
38,college-biology,0.0020503997802734375,0.0004162788391113281,0.00017905235290527344,0.99755859375,True,D,0.009637117385864258,mmlu_4
43,college-biology,0.0002532005310058594,3.0219554901123047e-05,8.702278137207031e-06,0.99951171875,True,D,0.00954437255859375,mmlu_4
48,college-biology,0.72998046875,0.006122589111328125,0.12890625,0.135009765625,True,A,0.009685277938842773,mmlu_4
53,college-biology,0.353759765625,0.302734375,0.2320556640625,0.111328125,False,C,0.009844541549682617,mmlu_4
58,college-biology,0.0309906005859375,0.093994140625,0.2020263671875,0.6728515625,False,A,0.009826183319091797,mmlu_4
63,college-biology,0.79736328125,0.00769805908203125,0.0081939697265625,0.1865234375,True,A,0.0094757080078125,mmlu_4
68,college-biology,0.9794921875,0.02032470703125,0.00022232532501220703,7.033348083496094e-06,True,A,0.009456157684326172,mmlu_4
73,college-biology,0.085205078125,0.4326171875,0.06951904296875,0.412841796875,False,D,0.00979924201965332,mmlu_4
78,college-biology,0.210693359375,0.0036830902099609375,0.783203125,0.0026111602783203125,False,A,0.009536504745483398,mmlu_4
83,college-biology,0.0002359151840209961,6.705522537231445e-05,3.7610530853271484e-05,0.99951171875,True,D,0.009557247161865234,mmlu_4
88,college-biology,0.7705078125,0.00144195556640625,0.227783203125,0.0003371238708496094,True,A,0.009566307067871094,mmlu_4
3,college-chemistry,0.001438140869140625,0.0026874542236328125,0.0164642333984375,0.9794921875,True,D,0.009525537490844727,mmlu_4
8,college-chemistry,0.01039886474609375,0.0257415771484375,0.95068359375,0.01314544677734375,False,A,0.009668350219726562,mmlu_4
13,college-chemistry,0.0028438568115234375,0.9736328125,0.0002524852752685547,0.02325439453125,True,B,0.009502410888671875,mmlu_4
18,college-chemistry,0.1982421875,0.142822265625,0.10284423828125,0.55615234375,True,D,0.009546756744384766,mmlu_4
23,college-chemistry,0.307373046875,0.353759765625,0.2978515625,0.04095458984375,False,C,0.00967860221862793,mmlu_4
28,college-chemistry,0.093994140625,0.1207275390625,0.65283203125,0.132568359375,False,D,0.00978231430053711,mmlu_4
33,college-chemistry,0.134033203125,0.32666015625,0.353271484375,0.1861572265625,True,C,0.009496450424194336,mmlu_4
38,college-chemistry,0.295654296875,0.1685791015625,0.450927734375,0.084716796875,False,D,0.010020256042480469,mmlu_4
43,college-chemistry,0.8740234375,0.0303802490234375,0.048553466796875,0.04705810546875,True,A,0.009584665298461914,mmlu_4
48,college-chemistry,0.10302734375,0.0560302734375,0.10302734375,0.73779296875,True,D,0.009679079055786133,mmlu_4
53,college-chemistry,0.14794921875,0.14111328125,0.333251953125,0.377685546875,True,D,0.009788036346435547,mmlu_4
58,college-chemistry,0.381591796875,0.2073974609375,0.294677734375,0.1163330078125,False,D,0.00977182388305664,mmlu_4
63,college-chemistry,0.004444122314453125,0.00458526611328125,0.0007143020629882812,0.990234375,True,D,0.009588241577148438,mmlu_4
68,college-chemistry,0.316162109375,0.292236328125,0.27880859375,0.1126708984375,True,A,0.009444952011108398,mmlu_4
73,college-chemistry,0.025115966796875,0.008544921875,0.95703125,0.00923919677734375,False,D,0.009488105773925781,mmlu_4
78,college-chemistry,0.1846923828125,0.2315673828125,0.2333984375,0.350341796875,False,B,0.009618759155273438,mmlu_4
83,college-chemistry,0.26806640625,0.244140625,0.2154541015625,0.272216796875,True,D,0.009790420532226562,mmlu_4
88,college-chemistry,0.41015625,0.3046875,0.2127685546875,0.0723876953125,False,C,0.00956583023071289,mmlu_4
3,college-medicine,0.191162109375,0.160888671875,0.374267578125,0.273681640625,True,C,0.009797334671020508,mmlu_4
8,college-medicine,0.25048828125,0.07293701171875,0.66015625,0.0165252685546875,False,A,0.009439229965209961,mmlu_4
13,college-medicine,0.2305908203125,0.0888671875,0.5888671875,0.09173583984375,True,C,0.009505033493041992,mmlu_4
18,college-medicine,0.0005354881286621094,0.0008687973022460938,2.0444393157958984e-05,0.99853515625,True,D,0.009562253952026367,mmlu_4
23,college-medicine,0.072021484375,0.9052734375,0.020965576171875,0.0016679763793945312,True,B,0.009439229965209961,mmlu_4
28,college-medicine,0.2154541015625,0.1785888671875,0.272216796875,0.333740234375,False,A,0.009551763534545898,mmlu_4
33,college-medicine,0.0038204193115234375,0.9951171875,0.0004088878631591797,0.0007066726684570312,True,B,0.009377479553222656,mmlu_4
38,college-medicine,0.0694580078125,0.1470947265625,0.57275390625,0.210693359375,False,D,0.010332822799682617,mmlu_4
43,college-medicine,0.245849609375,0.310791015625,0.185546875,0.257568359375,False,C,0.010190725326538086,mmlu_4
48,college-medicine,0.162841796875,0.1904296875,0.390625,0.256103515625,False,D,0.009736776351928711,mmlu_4
53,college-medicine,0.36083984375,0.06170654296875,0.060760498046875,0.5166015625,True,D,0.009514331817626953,mmlu_4
58,college-medicine,0.166259765625,0.39892578125,0.04205322265625,0.392822265625,True,B,0.009632110595703125,mmlu_4
63,college-medicine,0.0279541015625,0.61669921875,0.320068359375,0.03533935546875,True,B,0.009478569030761719,mmlu_4
68,college-medicine,0.99365234375,0.00415802001953125,0.0022430419921875,0.00015616416931152344,True,A,0.00947260856628418,mmlu_4
73,college-medicine,0.01552581787109375,0.005283355712890625,0.03338623046875,0.94580078125,True,D,0.0094757080078125,mmlu_4
78,college-medicine,0.297119140625,0.364013671875,0.3212890625,0.0175628662109375,False,A,0.009581565856933594,mmlu_4
83,college-medicine,0.0018930435180664062,0.0008268356323242188,0.032012939453125,0.96533203125,False,A,0.00986480712890625,mmlu_4
88,college-medicine,0.0163116455078125,0.0187835693359375,0.03143310546875,0.93359375,True,D,0.009448051452636719,mmlu_4
3,high-school-biology,0.004230499267578125,0.0002663135528564453,5.942583084106445e-05,0.99560546875,True,D,0.009458541870117188,mmlu_4
8,high-school-biology,0.05499267578125,0.023284912109375,0.439208984375,0.482421875,True,D,0.009594440460205078,mmlu_4
13,high-school-biology,0.2059326171875,0.509765625,0.0027599334716796875,0.281494140625,False,D,0.009502887725830078,mmlu_4
18,high-school-biology,0.0117645263671875,0.00833892822265625,0.7509765625,0.22900390625,False,D,0.009808778762817383,mmlu_4
23,high-school-biology,0.001987457275390625,0.00014400482177734375,2.4616718292236328e-05,0.998046875,True,D,0.010216712951660156,mmlu_4
28,high-school-biology,2.6881694793701172e-05,1.0,1.1920928955078125e-05,7.450580596923828e-06,True,B,0.010043859481811523,mmlu_4
33,high-school-biology,0.91845703125,0.0206146240234375,0.033203125,0.027740478515625,True,A,0.010123014450073242,mmlu_4
38,high-school-biology,0.0005092620849609375,0.99560546875,0.0038814544677734375,5.370378494262695e-05,False,C,0.009948015213012695,mmlu_4
