id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
3,anatomy,0.006256103515625,0.984375,0.005523681640625,0.0020294189453125,True,B,16.03079581260681,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482528287, 468043370482507367, 468043370482811046, 468043370483026238, 468043370482395512]","[0.7672399878501892, 0.7590359449386597, 0.7513589262962341, 0.7489420771598816, 0.7476587295532227]",4,"[468043370482476687, 468043370482476742, 468043370482395331, 468043370482395333, 468043370482384087, 468043370482507367, 468043370483026241, 468043370483026238, 468043370482811046, 468043370482951908, 468043370482395512, 468043370482492795, 468043370483531345, 468043370483478478, 468043370482385619, 468043370482951907, 468043370483026240, 468043370482951910, 468043370482507367, 468043370483026238]"
8,anatomy,0.014892578125,0.002288818359375,0.98046875,0.0029296875,True,C,8.67549729347229,mmlu_4,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[468043370482926664, 468043370482474574, 468043370482446687, 468043370482474575, 468043370483018066]","[0.8413121700286865, 0.8366358280181885, 0.829024076461792, 0.8252213001251221, 0.8249460458755493]",4,"[468043370482859037, 468043370482545921, 468043370483018066, 468043370482562286, 468043370482859039, 468043370483035830, 468043370483446737, 468043370483480152, 468043370484113406, 468043370483734230, 468043370482562286, 468043370483017354, 468043370482859037, 468043370482545921, 468043370482859039, 468043370482545921, 468043370482859039, 468043370482859037, 468043370483018066, 468043370482828995]"
13,anatomy,0.1953125,0.322265625,0.4140625,0.0673828125,True,C,8.724808692932129,mmlu_4,"['TEXT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482473304, 468043370482877631, 468043370482877632, 468043370482444487, 468043370482792001]","[0.8394933938980103, 0.8378838896751404, 0.8343240022659302, 0.8289410471916199, 0.828252911567688]",4,"[468043370482801774, 468043370482877631, 468043370483030567, 468043370482792001, 468043370482877632, 468043370482892931, 468043370482496719, 468043370483041595, 468043370482939554, 468043370482813580, 468043370482843879, 468043370482874354, 468043370483046687, 468043370482945324, 468043370482526345, 468043370482938347, 468043370482991149, 468043370482496719, 468043370483477038, 468043370482543850]"
18,anatomy,0.0400390625,0.357421875,0.357421875,0.2451171875,False,D,9.23896312713623,mmlu_4,"['STAT', 'TEXT', 'PBMD', 'STAT', 'STAT']","[468043370482870210, 468043370482405315, 468043370483536611, 468043370482925019, 468043370483039985]","[0.7752543687820435, 0.7751201391220093, 0.7641316652297974, 0.7640551924705505, 0.7633470892906189]",4,"[468043370482809086, 468043370482798000, 468043370482946996, 468043370483074874, 468043370482797826, 468043370482821384, 468043370482528813, 468043370482526344, 468043370482797826, 468043370482807747, 468043370482798000, 468043370484045540, 468043370482946489, 468043370482556394, 468043370483051773, 468043370482528813, 468043370482371670, 468043370483021998, 468043370482797826, 468043370482807747]"
23,anatomy,0.024169921875,0.0057373046875,0.96484375,0.0032806396484375,True,C,8.521256923675537,mmlu_4,"['STAT', 'STAT', 'TEXT', 'TEXT', 'STAT']","[468043370482854282, 468043370482837975, 468043370482424020, 468043370482489848, 468043370482836547]","[0.7519347071647644, 0.7486129403114319, 0.7462074756622314, 0.7461756467819214, 0.7428674101829529]",4,"[468043370482906090, 468043370482849544, 468043370482507255, 468043370482854282, 468043370482394418, 468043370482424021, 468043370482475634, 468043370483035086, 468043370483030908, 468043370483521757, 468043370482475580, 468043370482854283, 468043370482854278, 468043370483044353, 468043370483078113, 468043370482989361, 468043370483559459, 468043370483038464, 468043370482780680, 468043370482393781]"
28,anatomy,0.95703125,0.0155029296875,0.02392578125,0.002685546875,True,A,10.16193413734436,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482792001, 468043370483049170, 468043370482937211, 468043370483049185, 468043370483030566]","[0.8543586134910583, 0.8389535546302795, 0.8317655920982361, 0.8219190239906311, 0.8145318031311035]",4,"[468043370482792001, 468043370482937211, 468043370482895408, 468043370482371547, 468043370482930304, 468043370483049185, 468043370482779218, 468043370483603472, 468043370482792001, 468043370483038140, 468043370482792001, 468043370482937211, 468043370483346335, 468043370482540123, 468043370482819062, 468043370483071689, 468043370483346335, 468043370483071681, 468043370482792013, 468043370482908757]"
33,anatomy,0.0185546875,0.00933837890625,0.0174560546875,0.953125,True,D,8.580688238143921,mmlu_4,"['PBMD', 'PBMD', 'STAT', 'TEXT', 'TEXT']","[468043370484032740, 468043370484114022, 468043370482528135, 468043370482380386, 468043370482392585]","[0.8243685960769653, 0.8204934597015381, 0.8179616928100586, 0.8132025003433228, 0.80934739112854]",4,"[468043370482854694, 468043370482854704, 468043370482866065, 468043370483134399, 468043370482854739, 468043370482528135, 468043370484032740, 468043370482459762, 468043370484114022, 468043370484099908, 468043370484114022, 468043370482528135, 468043370482875959, 468043370484032740, 468043370482399712, 468043370482528135, 468043370484114022, 468043370482459762, 468043370482875960, 468043370482800798]"
38,anatomy,0.287109375,0.2236328125,0.369140625,0.11962890625,True,C,9.101696252822876,mmlu_4,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483212604, 468043370483425433, 468043370483540456, 468043370483540391, 468043370483252907]","[0.7912884950637817, 0.7826001644134521, 0.777887761592865, 0.7599070072174072, 0.7474905252456665]",4,"[468043370483212604, 468043370483209753, 468043370483425433, 468043370483209898, 468043370483540391, 468043370483973938, 468043370483209753, 468043370483425433, 468043370483212868, 468043370482896944, 468043370483540391, 468043370483425433, 468043370483209753, 468043370483212604, 468043370483209898, 468043370483209753, 468043370483212604, 468043370483425433, 468043370483209898, 468043370484008055]"
43,anatomy,0.91796875,0.01312255859375,0.0277099609375,0.040283203125,True,A,8.522455930709839,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482914831, 468043370483013001, 468043370482779836, 468043370482937200, 468043370482505676]","[0.8955676555633545, 0.8635115623474121, 0.859119713306427, 0.8555715084075928, 0.8525643944740295]",4,"[468043370482914831, 468043370483013001, 468043370482937200, 468043370482779836, 468043370482995552, 468043370482914831, 468043370483013001, 468043370482937200, 468043370482995552, 468043370482779836, 468043370482371581, 468043370482371414, 468043370482371446, 468043370482371897, 468043370482925916, 468043370482874351, 468043370482978491, 468043370482543855, 468043370484071492, 468043370482543835]"
48,anatomy,0.057861328125,0.90625,0.01007080078125,0.02734375,True,B,8.396491765975952,mmlu_4,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370482905617, 468043370482831022, 468043370482486966, 468043370483017212, 468043370483019857]","[0.7363969683647156, 0.7292101383209229, 0.7292014360427856, 0.7284755706787109, 0.7273681163787842]",4,"[468043370482521586, 468043370482905617, 468043370482788685, 468043370482880417, 468043370482995986, 468043370482880417, 468043370482905617, 468043370483946273, 468043370483081747, 468043370482529723, 468043370482905617, 468043370482880417, 468043370483081747, 468043370483946273, 468043370482867063, 468043370482850848, 468043370482905617, 468043370482529723, 468043370482880417, 468043370483946273]"
