id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
4,anatomy,0.01226806640625,0.006561279296875,0.9765625,0.005126953125,True,C,8.801936149597168,mmlu_5,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370483036061, 468043370482422929, 468043370482555042, 468043370483849737, 468043370483271004]","[0.7958396077156067, 0.7925456762313843, 0.78636234998703, 0.7837990522384644, 0.775047242641449]",4,"[468043370482554999, 468043370482995167, 468043370483359509, 468043370482555042, 468043370483279270, 468043370483063601, 468043370482858747, 468043370482858748, 468043370482422929, 468043370482422933, 468043370482858747, 468043370482555193, 468043370483063601, 468043370482510876, 468043370482952544, 468043370483890870, 468043370483489653, 468043370482894741, 468043370483495572, 468043370482458506]"
9,anatomy,0.0048828125,0.00042724609375,0.0048828125,0.98828125,True,D,8.723199367523193,mmlu_5,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[468043370482389340, 468043370482395166, 468043370482785068, 468043370482388613, 468043370483334772]","[0.7686455845832825, 0.7617850303649902, 0.7548158168792725, 0.7545221447944641, 0.7485178709030151]",4,"[468043370482388613, 468043370482977286, 468043370483110936, 468043370482847488, 468043370483467947, 468043370483329964, 468043370482823400, 468043370483295338, 468043370483431696, 468043370483340608, 468043370483070347, 468043370483906817, 468043370483467949, 468043370483977468, 468043370483708842, 468043370482856341, 468043370483775053, 468043370482469692, 468043370483066087, 468043370482845737]"
14,anatomy,0.01025390625,0.0014801025390625,0.984375,0.0031280517578125,True,C,8.974209308624268,mmlu_5,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482844084, 468043370482555928, 468043370483028527, 468043370482369474, 468043370482926947]","[0.7938343286514282, 0.781240701675415, 0.777508020401001, 0.7679709196090698, 0.7524494528770447]",4,"[468043370482844084, 468043370482870824, 468043370482555928, 468043370482370002, 468043370482540114, 468043370483312207, 468043370482844084, 468043370482540188, 468043370482540114, 468043370482381552, 468043370482844084, 468043370482555928, 468043370483492643, 468043370483028527, 468043370482926947, 468043370483492643, 468043370483028527, 468043370482844084, 468043370484046195, 468043370482861577]"
19,anatomy,0.1337890625,0.3203125,0.2060546875,0.33984375,False,C,8.694574356079102,mmlu_5,"['STAT', 'STAT', 'PBMD', 'STAT', 'STAT']","[468043370482503603, 468043370482503574, 468043370483649840, 468043370482957898, 468043370483032679]","[0.8104026913642883, 0.8085373044013977, 0.7936744689941406, 0.7901104688644409, 0.7890886664390564]",4,"[468043370484098047, 468043370483557045, 468043370483071236, 468043370482503582, 468043370482821199, 468043370483358601, 468043370482503586, 468043370483209046, 468043370482503582, 468043370482503579, 468043370483215103, 468043370483317562, 468043370482817373, 468043370483294974, 468043370482503567, 468043370482503605, 468043370483365868, 468043370483557045, 468043370483364471, 468043370482503603]"
24,anatomy,0.87890625,0.0869140625,0.01422119140625,0.0206298828125,True,A,10.83603549003601,mmlu_5,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468043370483887655, 468043370483655740, 468043370482440065, 468043370482431689, 468043370482440471]","[0.8064745664596558, 0.795072615146637, 0.7941879630088806, 0.7934327721595764, 0.79278564453125]",4,"[468043370482431689, 468043370482440471, 468043370483519876, 468043370483320607, 468043370482556454, 468043370483519876, 468043370484090268, 468043370483887655, 468043370482431689, 468043370483036252, 468043370482431689, 468043370484026660, 468043370482556453, 468043370482440065, 468043370483298901, 468043370482556454, 468043370482869105, 468043370482778395, 468043370483887655, 468043370483519876]"
29,anatomy,0.04052734375,0.30078125,0.63671875,0.023193359375,True,C,7.189770936965942,mmlu_5,"['STAT', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468043370482507193, 468043370482446381, 468043370483006884, 468043370482395390, 468043370482451931]","[0.7687119245529175, 0.7513375878334045, 0.739284873008728, 0.7362124919891357, 0.7284419536590576]",4,"[468043370483260413, 468043370482933093, 468043370482935758, 468043370482507193, 468043370482935755, 468043370483471253, 468043370483770346, 468043370483210917, 468043370483253461, 468043370483520393, 468043370482507193, 468043370482935758, 468043370483001133, 468043370482946883, 468043370483260413, 468043370483471253, 468043370483574734, 468043370482507193, 468043370483253461, 468043370483210917]"
34,anatomy,0.2041015625,0.431640625,0.3359375,0.027587890625,False,A,8.395895719528198,mmlu_5,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483325009, 468043370483055919, 468043370483471253, 468043370483538896, 468043370483210006]","[0.7439308166503906, 0.7343347668647766, 0.7279540300369263, 0.7258480191230774, 0.724250853061676]",4,"[468043370483471253, 468043370483420057, 468043370482933093, 468043370483736632, 468043370483210516, 468043370483210516, 468043370483471253, 468043370483644390, 468043370483696765, 468043370482933093, 468043370483420057, 468043370482933093, 468043370483209565, 468043370483463595, 468043370483471253, 468043370483471253, 468043370483209046, 468043370482933093, 468043370483210006, 468043370483399723]"
39,anatomy,0.0869140625,0.56640625,0.2216796875,0.1259765625,False,C,9.774440050125122,mmlu_5,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483169251, 468043370482795757, 468043370483001095, 468043370482939560, 468043370482978294]","[0.8247632384300232, 0.8079542517662048, 0.8034627437591553, 0.8018531799316406, 0.7945544719696045]",4,"[468043370482778512, 468043370482978294, 468043370482949749, 468043370482964126, 468043370482914834, 468043370482778512, 468043370482978294, 468043370482795757, 468043370482937199, 468043370483010282, 468043370482937199, 468043370482778512, 468043370482978294, 468043370483537577, 468043370482778520, 468043370482937199, 468043370482372024, 468043370482978294, 468043370482795757, 468043370482939560]"
44,anatomy,0.8046875,0.06591796875,0.10888671875,0.0201416015625,True,A,8.593515634536743,mmlu_5,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468043370482393977, 468043370482524486, 468043370482393978, 468043370483428898, 468043370483103171]","[0.7950385808944702, 0.7823793292045593, 0.7731650471687317, 0.7729983329772949, 0.7659616470336914]",4,"[468043370483950665, 468043370482524486, 468043370483538157, 468043370482524487, 468043370482393977, 468043370483950665, 468043370483103171, 468043370482524486, 468043370483131177, 468043370483538157, 468043370483538157, 468043370483950665, 468043370482524486, 468043370483217251, 468043370483131177, 468043370482524486, 468043370483538157, 468043370483451513, 468043370482524484, 468043370483950665]"
49,anatomy,0.04150390625,0.003875732421875,0.007232666015625,0.94921875,True,D,8.996559619903564,mmlu_5,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482465652, 468043370482431447, 468043370482369280, 468043370482393319, 468043370482393325]","[0.8619948029518127, 0.8551241159439087, 0.8167417049407959, 0.8152381181716919, 0.8110037446022034]",4,"[468043370483052113, 468043370482960187, 468043370482942955, 468043370482431447, 468043370482465652, 468043370482465652, 468043370482942955, 468043370483052113, 468043370482383844, 468043370482473760, 468043370482437604, 468043370482465652, 468043370482942955, 468043370482431447, 468043370483122211, 468043370482437604, 468043370482942955, 468043370483122211, 468043370482495457, 468043370483971750]"
54,anatomy,0.0169677734375,0.046142578125,0.01239013671875,0.92578125,True,D,7.231261014938354,mmlu_5,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483276931, 468043370483316750, 468043370482915865, 468043370483052170, 468043370483482150]","[0.7933695316314697, 0.7890034914016724, 0.7821597456932068, 0.7775027751922607, 0.7760928869247437]",4,"[468043370482908931, 468043370483059373, 468043370483036289, 468043370482521003, 468043370482990385, 468043370483036289, 468043370483036296, 468043370483300142, 468043370482990385, 468043370482926811, 468043370483036290, 468043370483036286, 468043370482521003, 468043370483036318, 468043370482372063, 468043370482521003, 468043370483036290, 468043370482372063, 468043370482403113, 468043370482883478]"
59,anatomy,0.1865234375,0.57421875,0.1865234375,0.05029296875,True,B,7.991623401641846,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483045806, 468043370482499607, 468043370482893519, 468043370483030187, 468043370482939551]","[0.7617993354797363, 0.7592183351516724, 0.758052408695221, 0.7570005655288696, 0.7557594180107117]",4,"[468043370482893519, 468043370482937885, 468043370483252866, 468043370483490338, 468043370482499607, 468043370483045797, 468043370482542956, 468043370483252866, 468043370482920996, 468043370483000742, 468043370483252866, 468043370482893519, 468043370483030186, 468043370482542956, 468043370483045797, 468043370483252866, 468043370483209046, 468043370482893519, 468043370483030186, 468043370483064993]"
