id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
3,anatomy,0.0031585693359375,0.9921875,0.0035858154296875,0.000377655029296875,True,B,0.250324010848999,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482951910, 468043370482957985, 468043370482507367, 468043370482370325, 468043370482951907]","[0.7457496523857117, 0.7284287214279175, 0.7590359449386597, 0.7288634777069092, 0.7438313961029053]",1,"[-1, -1, -1, -1, -1]"
8,anatomy,0.007080078125,0.00244140625,0.984375,0.004302978515625,True,C,0.2487659454345703,mmlu_4,"['TEXT', 'STAT', 'TEXT', 'STAT', 'TEXT']","[468043370482474574, 468043370482859037, 468043370482419164, 468043370483018066, 468043370482474596]","[0.8366358280181885, 0.8206260204315186, 0.8004451990127563, 0.8249460458755493, 0.806998610496521]",1,"[-1, -1, -1, -1, -1]"
13,anatomy,0.314453125,0.1904296875,0.35546875,0.1396484375,True,C,6.490590333938599,mmlu_4,"['TEXT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370482394009, 468043370482435242, 468043370482877632, 468043370482792001, 468043370482444487]","[0.8219164609909058, 0.7895164489746094, 0.8343240022659302, 0.828252911567688, 0.8289410471916199]",3,"[468043370482496719, 468043370482444487, 468043370482435241, 468043370482877632, 468043370482854436, 468043370482444531, 468043370482496719, 468043370482543850, 468043370482817371, 468043370482371781, 468043370482526345, 468043370483631291, 468043370482496460, 468043370482403720, 468043370482945490]"
18,anatomy,0.109375,0.357421875,0.216796875,0.31640625,False,D,10.31174612045288,mmlu_4,"['TEXT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482405315, 468043370483073453, 468043370482925019, 468043370482870210, 468043370482407405]","[0.7751201391220093, 0.7525293827056885, 0.7640551924705505, 0.7752543687820435, 0.7485690116882324]",4,"[468043370482798000, 468043370482946996, 468043370483074874, 468043370483434400, 468043370482797826, 468043370482870210, 468043370482798000, 468043370484053174, 468043370483434400, 468043370483107052, 468043370482798000, 468043370483212724, 468043370483214879, 468043370484034927, 468043370483945647, 468043370482528813, 468043370483000726, 468043370482942754, 468043370482371386, 468043370482946996]"
23,anatomy,0.0048828125,0.0012359619140625,0.9921875,0.000377655029296875,True,C,0.3460536003112793,mmlu_4,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468043370482837975, 468043370482849544, 468043370482928513, 468043370483815544, 468043370482854282]","[0.7486129403114319, 0.7363963723182678, 0.7424967885017395, 0.7154452204704285, 0.7519347071647644]",1,"[-1, -1, -1, -1, -1]"
28,anatomy,0.8046875,0.140625,0.04833984375,0.004791259765625,True,A,8.147099018096924,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'PBMD']","[468043370482964120, 468043370483049170, 468043370482964122, 468043370482444493, 468043370483908936]","[0.8055614233016968, 0.8389535546302795, 0.8129671216011047, 0.7809059023857117, 0.7669581174850464]",3,"[468043370482895408, 468043370483049167, 468043370482930304, 468043370482371547, 468043370482807750, 468043370482779218, 468043370482877632, 468043370482964114, 468043370482371552, 468043370482801774, 468043370482882346, 468043370482444531, 468043370482801774, 468043370482371702, 468043370482813580]"
33,anatomy,0.004852294921875,0.00101470947265625,0.0096435546875,0.984375,True,D,0.25200891494750977,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[468043370482392565, 468043370482459762, 468043370482392585, 468043370482380386, 468043370482534856]","[0.7926440834999084, 0.8073643445968628, 0.80934739112854, 0.8132025003433228, 0.7913939356803894]",1,"[-1, -1, -1, -1, -1]"
38,anatomy,0.26171875,0.26171875,0.380859375,0.09619140625,True,C,9.827725410461426,mmlu_4,"['TEXT', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468043370482394063, 468043370483020868, 468043370482783630, 468043370483212604, 468043370482393981]","[0.7303369045257568, 0.7187904119491577, 0.7206885814666748, 0.7912884950637817, 0.7168625593185425]",4,"[468043370483212604, 468043370482783651, 468043370483973938, 468043370483451513, 468043370482960121, 468043370483212604, 468043370482783651, 468043370482393981, 468043370482960121, 468043370483451513, 468043370483212604, 468043370482783651, 468043370482783636, 468043370482896946, 468043370482960140, 468043370483212604, 468043370483467090, 468043370483310998, 468043370482960121, 468043370482783651]"
43,anatomy,0.96875,0.0089111328125,0.0137939453125,0.01007080078125,True,A,0.20722079277038574,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482914831, 468043370482995552, 468043370482937200, 468043370482505676, 468043370482914829]","[0.8955676555633545, 0.8381853699684143, 0.8555715084075928, 0.8525643944740295, 0.8475280404090881]",1,"[-1, -1, -1, -1, -1]"
48,anatomy,0.01239013671875,0.984375,0.00122833251953125,0.00244140625,True,B,0.20689105987548828,mmlu_4,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483946273, 468043370482905617, 468043370482927127, 468043370482831022, 468043370482788689]","[0.7162346839904785, 0.7363969683647156, 0.726276159286499, 0.7292101383209229, 0.7267522811889648]",1,"[-1, -1, -1, -1, -1]"
