id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
1,anatomy,0.2734375,0.65625,0.01361083984375,0.057373046875,True,B,4.052728652954102,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370482872369, 468043370482496251, 468043370483002667, 468043370482506828, 468043370483414264]","[0.7279485464096069, 0.7134526371955872, 0.7181912660598755, 0.7068133354187012, 0.7510778903961182]",2,"[468043370482475221, 468043370482842506, 468043370482511311, 468043370482537733, 468043370482410867, 468043370482496251, 468043370482511311, 468043370483245983, 468043370482797822, 468043370482783646]"
6,anatomy,0.69140625,0.14453125,0.0196533203125,0.14453125,False,D,0.23357653617858887,mmlu_2,"['STAT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468043370482915865, 468043370482403110, 468043370482562975, 468043370483293920, 468043370482562936]","[0.7709977626800537, 0.7636218070983887, 0.7540296912193298, 0.752361536026001, 0.7745921611785889]",1,"[-1, -1, -1, -1, -1]"
11,anatomy,0.021484375,0.97265625,0.00396728515625,0.00372314453125,True,B,0.20268869400024414,mmlu_2,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370482822802, 468043370483031651, 468043370482845880, 468043370482475614, 468043370482370092]","[0.7661002278327942, 0.7595483660697937, 0.7515475749969482, 0.7443441152572632, 0.7499939203262329]",1,"[-1, -1, -1, -1, -1]"
16,anatomy,0.984375,0.01165771484375,0.0042724609375,0.00037384033203125,True,A,0.23888087272644043,mmlu_2,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482459802, 468043370482833703, 468043370482833730, 468043370482932277, 468043370482905018]","[0.7305110096931458, 0.7450045943260193, 0.7271498441696167, 0.7330020070075989, 0.7489198446273804]",1,"[-1, -1, -1, -1, -1]"
21,anatomy,0.19921875,0.5078125,0.255859375,0.036865234375,False,C,9.39828610420227,mmlu_2,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370483006307, 468043370482798058, 468043370482951232, 468043370482485336, 468043370483063952]","[0.7402786612510681, 0.760330319404602, 0.759840726852417, 0.7194234132766724, 0.7652149200439453]",4,"[468043370483006307, 468043370483063952, 468043370482942023, 468043370482838541, 468043370483063935, 468043370483063952, 468043370483051764, 468043370482798058, 468043370482838541, 468043370484110149, 468043370483063952, 468043370482892952, 468043370483051764, 468043370482951232, 468043370482798058, 468043370483885311, 468043370483672221, 468043370483063952, 468043370484110149, 468043370483063935]"
26,anatomy,0.318359375,0.59375,0.040283203125,0.048583984375,True,B,8.15352463722229,mmlu_2,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370482893805, 468043370482371368, 468043370482881017, 468043370483073782, 468043370482371819]","[0.775985836982727, 0.7933375835418701, 0.8025973439216614, 0.7895264029502869, 0.7917062640190125]",4,"[468043370482371819, 468043370482496447, 468043370483073782, 468043370483003159, 468043370482509246, 468043370482881017, 468043370482371819, 468043370482496447, 468043370482371368, 468043370483073782, 468043370482496447, 468043370482881017, 468043370482371819, 468043370482371368, 468043370483073782, 468043370482496447, 468043370482881017, 468043370482371819, 468043370482509246, 468043370483073782]"
31,anatomy,0.01031494140625,0.0010833740234375,0.98828125,0.001312255859375,True,C,0.2972879409790039,mmlu_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370483766238, 468043370483666731, 468043370483965158, 468043370483542912, 468043370483066794]","[0.7624199390411377, 0.759175717830658, 0.7398414611816406, 0.7414666414260864, 0.8016717433929443]",1,"[-1, -1, -1, -1, -1]"
36,anatomy,0.032470703125,0.01348876953125,0.006805419921875,0.94921875,True,D,0.25189781188964844,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482989679, 468043370482918728, 468043370482870812, 468043370482564554, 468043370482369623]","[0.8153572678565979, 0.78260737657547, 0.7986657619476318, 0.7853909134864807, 0.76777583360672]",1,"[-1, -1, -1, -1, -1]"
41,anatomy,0.03271484375,0.00567626953125,0.0068359375,0.953125,True,D,0.25136709213256836,mmlu_2,"['STAT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370483063410, 468043370482394651, 468043370482394657, 468043370483063425, 468043370482394718]","[0.7825750112533569, 0.799610435962677, 0.8060381412506104, 0.7754062414169312, 0.8050217628479004]",1,"[-1, -1, -1, -1, -1]"
46,anatomy,0.01556396484375,0.018798828125,0.115234375,0.8515625,True,D,0.29847216606140137,mmlu_2,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370483078606, 468043370482371537, 468043370482915643, 468043370482802649, 468043370482371520]","[0.7693654298782349, 0.7792842984199524, 0.807086169719696, 0.8206773996353149, 0.7779098153114319]",1,"[-1, -1, -1, -1, -1]"
51,anatomy,0.028564453125,0.0152587890625,0.9453125,0.010498046875,True,C,0.2716834545135498,mmlu_2,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370482546977, 468043370482824591, 468043370482802367, 468043370482371318, 468043370482393345]","[0.8061476945877075, 0.7876558303833008, 0.7957851886749268, 0.7771630883216858, 0.8107291460037231]",1,"[-1, -1, -1, -1, -1]"
56,anatomy,0.2138671875,0.29296875,0.201171875,0.29296875,False,A,8.574090003967285,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482915642, 468043370482838532, 468043370482915645, 468043370482993713, 468043370482802649]","[0.7763530015945435, 0.7801991701126099, 0.7543461918830872, 0.7810118198394775, 0.7566992044448853]",4,"[468043370482915642, 468043370482915644, 468043370483537167, 468043370484103920, 468043370482937891, 468043370482915644, 468043370482838532, 468043370483456390, 468043370482915642, 468043370483131548, 468043370482915642, 468043370482915644, 468043370482893517, 468043370482802650, 468043370482949746, 468043370482838532, 468043370483537167, 468043370482893517, 468043370482838533, 468043370482915642]"
61,anatomy,0.25,0.72265625,0.00665283203125,0.0205078125,False,D,4.108433246612549,mmlu_2,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370483078606, 468043370482371526, 468043370483004635, 468043370482939555, 468043370482993713]","[0.821275532245636, 0.7887041568756104, 0.7709006071090698, 0.7885943651199341, 0.8036623001098633]",2,"[468043370483218774, 468043370483078601, 468043370483078599, 468043370484058155, 468043370483004635, 468043370483852397, 468043370483456390, 468043370483004635, 468043370483537491, 468043370483147191]"
66,anatomy,0.73046875,0.00921630859375,0.0052490234375,0.25390625,True,A,5.320363521575928,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482891466, 468043370482846969, 468043370482993693, 468043370482846968, 468043370482928577]","[0.8061914443969727, 0.7970810532569885, 0.82444167137146, 0.7839071750640869, 0.7380133271217346]",2,"[468043370482846970, 468043370482891466, 468043370482846968, 468043370482891468, 468043370482846969, 468043370482846969, 468043370482993693, 468043370482846968, 468043370482846970, 468043370482891466]"
71,anatomy,0.0021820068359375,0.0001678466796875,0.00040435791015625,0.99609375,True,D,0.27668213844299316,mmlu_2,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482393781, 468043370482871388, 468043370483000147, 468043370482871389, 468043370483026901]","[0.77946537733078, 0.7561309337615967, 0.7461193203926086, 0.7698526978492737, 0.7545872330665588]",1,"[-1, -1, -1, -1, -1]"
76,anatomy,0.1630859375,0.020751953125,0.77734375,0.038818359375,True,C,0.20475530624389648,mmlu_2,"['STAT', 'PBMD', 'TEXT', 'STAT', 'STAT']","[468043370482835735, 468043370484061104, 468043370482420790, 468043370482957959, 468043370482835701]","[0.7041066288948059, 0.7360540628433228, 0.6872712969779968, 0.717893660068512, 0.7005846500396729]",1,"[-1, -1, -1, -1, -1]"
81,anatomy,0.32421875,0.1630859375,0.443359375,0.06787109375,True,C,8.829919338226318,mmlu_2,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370483037451, 468043370483007806, 468043370482482329, 468043370483007805, 468043370482936746]","[0.7742002010345459, 0.7503905296325684, 0.7335165739059448, 0.7461674213409424, 0.7688860297203064]",4,"[468043370482786404, 468043370483735305, 468043370482777022, 468043370482498986, 468043370482888190, 468043370482794161, 468043370482371706, 468043370482936746, 468043370482936728, 468043370482371861, 468043370483000712, 468043370482888190, 468043370482936746, 468043370482369514, 468043370482906194, 468043370482371861, 468043370482371706, 468043370482936728, 468043370482371956, 468043370482888190]"
86,anatomy,0.01434326171875,0.03662109375,0.9453125,0.0028228759765625,True,C,0.25425148010253906,mmlu_2,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'STAT']","[468043370482468762, 468043370483139460, 468043370482408935, 468043370483617695, 468043370482816567]","[0.7472776770591736, 0.722484290599823, 0.7186411023139954, 0.7384117841720581, 0.7170621156692505]",1,"[-1, -1, -1, -1, -1]"
1,clinical-knowledge,0.400390625,0.353515625,0.11474609375,0.1298828125,False,B,9.698190212249756,mmlu_2,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468043370482925493, 468043370482803396, 468043370482811707, 468043370483734854, 468043370482803359]","[0.7024869918823242, 0.7246894836425781, 0.6964807510375977, 0.7104947566986084, 0.7351268529891968]",4,"[468043370483776060, 468043370483845364, 468043370482811698, 468043370482811701, 468043370483511983, 468043370483776060, 468043370482811701, 468043370483418270, 468043370483867445, 468043370482811716, 468043370483984363, 468043370483867445, 468043370483903509, 468043370483418270, 468043370482811712, 468043370483903509, 468043370483776060, 468043370482811701, 468043370484016891, 468043370483845364]"
6,clinical-knowledge,0.053955078125,0.03955078125,0.8984375,0.0064697265625,True,C,0.24051547050476074,mmlu_2,"['STAT', 'STAT', 'TEXT', 'TEXT', 'STAT']","[468043370482831073, 468043370483002727, 468043370482371001, 468043370482465082, 468043370482556036]","[0.7334087491035461, 0.7165957689285278, 0.7375229001045227, 0.7417753338813782, 0.7489941120147705]",1,"[-1, -1, -1, -1, -1]"
11,clinical-knowledge,0.0264892578125,0.030029296875,0.9375,0.007598876953125,True,C,0.24318289756774902,mmlu_2,"['PBMD', 'STAT', 'TEXT', 'TEXT', 'TEXT']","[468043370483293276, 468043370482843142, 468043370482465439, 468043370482465440, 468043370482401086]","[0.7695320844650269, 0.7488008737564087, 0.7128420472145081, 0.7366302013397217, 0.7186222672462463]",1,"[-1, -1, -1, -1, -1]"
