id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity
43b91e2e-4010-45d7-9e9e-be49ac4ed250,Microbiology,0.055908203125,0.01171875,0.9296875,0.003143310546875,True,C,0.07604026794433594,medmcqa_2,"['PBMD', 'TEXT', 'STAT', 'PBMD', 'STAT']","[467572377852407428, 467523489549986324, 467572377850382363, 467572377856279958, 467572377850235663]","[0.7411091923713684, 0.7408353090286255, 0.7401739954948425, 0.7400357723236084, 0.7372767329216003]"
6d740ff7-c57b-4f62-a953-14e8b41fba76,Microbiology,0.427734375,0.1572265625,0.29296875,0.12255859375,False,C,0.10127043724060059,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377853541427, 467572377854764346, 467572377854839550, 467572377852455395, 467572377855918025]","[0.7617332935333252, 0.7615514397621155, 0.7546366453170776, 0.7512866258621216, 0.749269962310791]"
83e62b82-7186-4bd8-81ad-c035cebd98c9,Microbiology,0.69921875,0.1552734375,0.10693359375,0.039306640625,False,D,0.0863490104675293,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854824557, 467572377852734441, 467572377854790384, 467572377854904325, 467572377855074687]","[0.7929038405418396, 0.7866688370704651, 0.7857477068901062, 0.7838526964187622, 0.780643105506897]"
1f9e0b7b-8eab-4fb0-a1c7-9ff074f3e1d8,Microbiology,0.78515625,0.05029296875,0.056884765625,0.1064453125,True,A,0.07990646362304688,medmcqa_2,"['PBMD', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[467572377850802768, 467572377850255199, 467572377850991775, 467523489549704519, 467572377854741193]","[0.755911648273468, 0.7535299062728882, 0.7492590546607971, 0.7479442358016968, 0.7411429286003113]"
f2ed694c-991d-40e5-a191-25c076168ea6,Microbiology,0.02392578125,0.89453125,0.0693359375,0.0106201171875,False,D,0.07718062400817871,medmcqa_2,"['STAT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[467572377850681572, 467572377856829539, 467572377850262142, 467572377850254973, 467572377853410296]","[0.7616848945617676, 0.7598780393600464, 0.7574747800827026, 0.7560203075408936, 0.7491307854652405]"
7095637c-81c9-42f8-8484-54c3eedf5623,Microbiology,0.0048828125,0.98828125,0.0037994384765625,0.0033416748046875,True,B,0.09365010261535645,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377853043573, 467572377853675190, 467572377854384156, 467572377855089984, 467572377853954137]","[0.7804853320121765, 0.7629396319389343, 0.7624576687812805, 0.7618293166160583, 0.7612357139587402]"
26160738-1887-4252-86d4-1719a5a80bd3,Microbiology,0.10888671875,0.8046875,0.0703125,0.0167236328125,True,B,0.08760786056518555,medmcqa_2,"['PBMD', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[467572377852988868, 467523489549928691, 467572377850624958, 467572377853836691, 467572377854293171]","[0.8260481357574463, 0.811618447303772, 0.8095768690109253, 0.8064800500869751, 0.8059250712394714]"
2c4a6f65-70ac-45ad-9bd5-54de396908fd,Microbiology,0.2578125,0.034912109375,0.00933837890625,0.69921875,True,D,0.06394791603088379,medmcqa_2,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467523489549932373, 467572377856324872, 467572377853408417, 467572377853199553, 467572377853414727]","[0.7403833270072937, 0.732735812664032, 0.7301912307739258, 0.7283468842506409, 0.7263376116752625]"
1e94a9ca-55e4-4e9a-bf7b-cb2dc4ba2ab5,Microbiology,0.04443359375,0.890625,0.041748046875,0.0223388671875,True,B,0.08482146263122559,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377855495220, 467572377856869124, 467572377855986685, 467572377855438560, 467572377856638409]","[0.7591251134872437, 0.7572019100189209, 0.751488447189331, 0.7493287324905396, 0.7492719888687134]"
7ea82e60-afcc-43a2-ba90-8424f3294ac1,Microbiology,0.71875,0.07080078125,0.1416015625,0.07080078125,True,A,0.058912038803100586,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854095035, 467572377853796635, 467572377855237845, 467572377855793867, 467572377852804629]","[0.760534942150116, 0.7442286610603333, 0.7433081865310669, 0.7431293725967407, 0.7371628880500793]"
a074e962-7c67-42ab-9215-76af20ac3d70,Microbiology,0.07373046875,0.7421875,0.146484375,0.037109375,False,C,0.10288619995117188,medmcqa_2,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[467572377850973041, 467572377850784142, 467572377853910631, 467572377855481288, 467572377852306636]","[0.7963678240776062, 0.7897469997406006, 0.7839888334274292, 0.7809478044509888, 0.78061842918396]"
80b1797f-6a00-42e2-92a1-6f913e5deded,Microbiology,0.10107421875,0.58203125,0.10107421875,0.21484375,True,B,0.12015342712402344,medmcqa_2,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377850642644, 467572377856627263, 467572377852372799, 467572377855447767, 467572377852371031]","[0.7924250364303589, 0.782172441482544, 0.781990647315979, 0.781909167766571, 0.7775477170944214]"
138f2721-a8f6-4456-a302-e63411415f00,Microbiology,0.55078125,0.333984375,0.08447265625,0.0291748046875,True,A,0.10394883155822754,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377855365156, 467572377855113756, 467572377856039702, 467572377854120347, 467572377856059056]","[0.8252801895141602, 0.8095678687095642, 0.8064570426940918, 0.8042861819267273, 0.8037168383598328]"
b2378ac9-d9c4-415f-9e8d-f77a39b6117a,Microbiology,0.9609375,0.0240478515625,0.010009765625,0.005706787109375,True,A,0.12219882011413574,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852082262, 467572377854799500, 467572377853560386, 467572377852955283, 467572377852922462]","[0.7699896097183228, 0.7651969194412231, 0.7538251280784607, 0.7533107995986938, 0.7524102926254272]"
8692345e-a600-4355-a964-bb514b16d977,Microbiology,0.326171875,0.5390625,0.060546875,0.07275390625,False,A,0.10639381408691406,medmcqa_2,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[467523489549701600, 467523489549704264, 467572377854409412, 467572377854140513, 467572377854503416]","[0.7115324139595032, 0.6900909543037415, 0.6870205402374268, 0.6870103478431702, 0.6857041716575623]"
653d9209-e3ec-4f56-bb30-6e9f74c210df,Microbiology,0.279296875,0.169921875,0.359375,0.1923828125,True,C,0.0716562271118164,medmcqa_2,"['TEXT', 'STAT', 'TEXT', 'STAT', 'PBMD']","[467523489549978617, 467572377850672103, 467523489549932040, 467572377850672106, 467572377853505529]","[0.7895827293395996, 0.7780811786651611, 0.7749748826026917, 0.765485405921936, 0.7649155855178833]"
8e686bff-ca17-4507-89bc-cce7d6ab9e7f,Microbiology,0.0810546875,0.038330078125,0.87109375,0.008056640625,True,C,0.10066771507263184,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377850931855, 467572377852165601, 467572377852976474, 467572377850811086, 467572377852842244]","[0.7680056095123291, 0.7677768468856812, 0.7677623629570007, 0.767561674118042, 0.7658067941665649]"
dbf438a0-20c0-4eb7-a94a-f337ffabf5af,Microbiology,0.177734375,0.62109375,0.09521484375,0.10791015625,True,B,0.11956596374511719,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377850934489, 467572377855592904, 467572377852584380, 467572377855539272, 467572377853399913]","[0.7685158252716064, 0.7632365822792053, 0.7620011568069458, 0.7603816390037537, 0.7601820230484009]"
409873c7-dd6c-4284-a0b2-dda6e861d639,Microbiology,0.29296875,0.0791015625,0.62109375,0.0057373046875,True,C,0.0820317268371582,medmcqa_2,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[467523489549927094, 467572377852703445, 467523489549928203, 467572377853422273, 467523489549928202]","[0.8118249177932739, 0.8074729442596436, 0.8031004667282104, 0.7947232723236084, 0.7905597686767578]"
9010a09d-b097-4371-afbc-c2532fe02740,Microbiology,0.99609375,0.0021820068359375,0.00058746337890625,0.0003147125244140625,True,A,0.06914544105529785,medmcqa_2,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[467523489549696528, 467523489549681816, 467572377850915217, 467572377854417273, 467572377854736428]","[0.7689331769943237, 0.7559648752212524, 0.7410717010498047, 0.7403534650802612, 0.740218997001648]"
a5b0d222-214a-4d53-9dda-e37cf9f4d3f4,Social & Preventive Medicine,0.2890625,0.08251953125,0.609375,0.017333984375,False,D,0.09166336059570312,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854210961, 467572377855428167, 467572377853895017, 467572377853609865, 467572377853394982]","[0.7437824606895447, 0.740767240524292, 0.7311006188392639, 0.728485643863678, 0.7273732423782349]"
ea95e89d-6de0-424d-968e-b1af4512871f,Social & Preventive Medicine,0.09326171875,0.1533203125,0.6875,0.06396484375,True,C,0.1132967472076416,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377855359940, 467572377855420474, 467572377856736370, 467572377855450972, 467572377853548850]","[0.791583240032196, 0.7740713953971863, 0.767741322517395, 0.7656512260437012, 0.7635935544967651]"
23d97589-5dbe-4c51-b3ff-3d102f13d781,Social & Preventive Medicine,0.2080078125,0.498046875,0.111328125,0.18359375,False,D,0.09194779396057129,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854792529, 467572377852092994, 467572377854646809, 467572377856490125, 467572377852496176]","[0.7252411842346191, 0.7228339910507202, 0.7137515544891357, 0.7096640467643738, 0.7087575197219849]"
22c12f88-d394-4d93-8be6-336a477a51b4,Social & Preventive Medicine,0.1474609375,0.310546875,0.453125,0.08935546875,True,C,0.07010912895202637,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[467572377855834221, 467572377855307610, 467572377853470621, 467572377850379253, 467572377855314261]","[0.7134686708450317, 0.6995448470115662, 0.6979132890701294, 0.6977769732475281, 0.6967108845710754]"
fe1ce20a-009c-45a2-8279-bff1d2e4abcf,Social & Preventive Medicine,0.240234375,0.478515625,0.19921875,0.0830078125,True,B,0.12384247779846191,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377856370076, 467572377856767895, 467572377856571832, 467572377853769297, 467572377855579535]","[0.752845287322998, 0.7523040771484375, 0.7515566945075989, 0.7496668100357056, 0.7483828067779541]"
6a2018d0-b742-44ff-a1df-5d0ce3483984,Social & Preventive Medicine,0.2451171875,0.1796875,0.314453125,0.26171875,False,A,0.06539011001586914,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854310353, 467572377855770001, 467572377855161470, 467572377852123821, 467572377854516766]","[0.8189510107040405, 0.8181108236312866, 0.8173463940620422, 0.801423192024231, 0.8007506132125854]"
9dbe9f17-d9ee-46fe-b3d3-8c6c19758be6,Social & Preventive Medicine,0.07275390625,0.087890625,0.83203125,0.00634765625,True,C,0.08742785453796387,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377853456533, 467572377854267783, 467572377855488002, 467572377855282446, 467572377853738992]","[0.7571900486946106, 0.7520277500152588, 0.7517218589782715, 0.7507801055908203, 0.7505053877830505]"
e49551cd-0938-4688-a453-9913cac000db,Social & Preventive Medicine,0.003814697265625,0.99609375,0.00054931640625,0.0004291534423828125,True,B,0.06853914260864258,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852065949, 467572377855066345, 467572377853729642, 467572377852136285, 467572377854276615]","[0.7316300272941589, 0.7279313802719116, 0.727283775806427, 0.7239651679992676, 0.7221992015838623]"
ef1fe490-ef5b-40a4-8aae-062d5976bd90,Social & Preventive Medicine,0.1630859375,0.1630859375,0.64453125,0.0283203125,False,A,0.08390045166015625,medmcqa_2,"['STAT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[467572377850264056, 467523489549949086, 467572377850408810, 467523489549938096, 467572377852915760]","[0.7621701955795288, 0.7590330839157104, 0.7569494843482971, 0.7489993572235107, 0.74809730052948]"
6aa90491-889d-4f74-802a-a1346c68b5aa,Social & Preventive Medicine,0.306640625,0.447265625,0.1455078125,0.099609375,False,A,0.08612871170043945,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852728537, 467572377855077071, 467572377852242627, 467572377855187402, 467572377855674931]","[0.7983097434043884, 0.7927665710449219, 0.7915818095207214, 0.787380576133728, 0.7869069576263428]"
f681a332-bcb8-4fdf-98da-ca4e560f00d2,Social & Preventive Medicine,0.04736328125,0.578125,0.3515625,0.0238037109375,False,C,0.10242080688476562,medmcqa_2,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467523489549963039, 467572377856356623, 467572377854658829, 467572377856257859, 467572377856198694]","[0.783158540725708, 0.7792040705680847, 0.7778023481369019, 0.7775704264640808, 0.7749960422515869]"
484de2a0-f89b-4e79-88c3-11cb2da4fcde,Social & Preventive Medicine,0.35546875,0.35546875,0.27734375,0.012939453125,False,B,0.09282541275024414,medmcqa_2,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[467572377852728537, 467572377855077071, 467572377850340076, 467572377855674931, 467572377855187402]","[0.799233615398407, 0.798697829246521, 0.7981509566307068, 0.7934147119522095, 0.7923383712768555]"
8be0f11a-fb38-4996-95b7-b3fcf36de7c4,Social & Preventive Medicine,0.166015625,0.51171875,0.107421875,0.2138671875,False,C,0.06255626678466797,medmcqa_2,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[467572377852966476, 467523489549973676, 467572377853374524, 467572377856656645, 467572377856080048]","[0.7014264464378357, 0.7003234028816223, 0.6981255412101746, 0.6959871053695679, 0.694076418876648]"
91f22318-7737-491a-8096-d504ac9c8aae,Social & Preventive Medicine,0.98046875,0.01239013671875,0.002593994140625,0.0027618408203125,True,A,0.06318068504333496,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854267783, 467572377852945886, 467572377853073235, 467572377855428167, 467572377853738992]","[0.7373175621032715, 0.7327486276626587, 0.7238966226577759, 0.7206932902336121, 0.7202438712120056]"
4f50899d-3016-461b-bd81-c1c29fbe6d29,Social & Preventive Medicine,0.65234375,0.12890625,0.1650390625,0.053466796875,True,A,0.05816650390625,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854283310, 467572377855428167, 467572377854775008, 467572377853285847, 467572377852154797]","[0.7349350452423096, 0.7324855923652649, 0.729771614074707, 0.7282146215438843, 0.724660336971283]"
5969f19a-3697-4e23-a8de-b63dbe06997e,Social & Preventive Medicine,0.19140625,0.1162109375,0.58984375,0.1025390625,True,C,0.11280179023742676,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852028721, 467572377855510988, 467572377852544519, 467572377853680004, 467572377856182634]","[0.752131462097168, 0.7507672309875488, 0.7503002285957336, 0.7497496604919434, 0.7492749094963074]"
f5f3cd4b-3180-4f0e-b585-d681407b89d0,Social & Preventive Medicine,0.1962890625,0.53515625,0.134765625,0.134765625,False,C,0.0637814998626709,medmcqa_2,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[467572377850340076, 467572377855077071, 467572377850356456, 467572377856496763, 467572377852242627]","[0.8295247554779053, 0.8127988576889038, 0.8075344562530518, 0.8072939515113831, 0.8016245365142822]"
bbb8ca0b-54ed-4f08-a87d-8eef087e37f1,Social & Preventive Medicine,0.059326171875,0.00109100341796875,0.00970458984375,0.9296875,True,D,0.12934589385986328,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377853596914, 467572377856260163, 467572377856517220, 467572377856387784, 467572377856406451]","[0.7370877861976624, 0.730638861656189, 0.7288023233413696, 0.7262413501739502, 0.725584864616394]"
8f13c7e0-8ca3-4dac-9e30-de740fe777c3,Social & Preventive Medicine,0.1591796875,0.232421875,0.0517578125,0.55859375,True,D,0.1236422061920166,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377853117872, 467572377853875567, 467572377855613858, 467572377852551135, 467572377854719086]","[0.7643362283706665, 0.7639284133911133, 0.763775646686554, 0.7633321285247803, 0.7596831321716309]"
6506849d-8885-4adf-88b7-4e010e026d6c,Social & Preventive Medicine,0.14453125,0.5703125,0.26953125,0.013427734375,False,A,0.08734774589538574,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852092994, 467572377856965430, 467572377855428167, 467572377856261352, 467572377853062387]","[0.7260715961456299, 0.7257858514785767, 0.7188450694084167, 0.7187660932540894, 0.7178347110748291]"
55cf89e3-a464-43f3-8790-669a47a1be85,Dental,0.0291748046875,0.0057373046875,0.96484375,0.0001354217529296875,True,C,0.11661744117736816,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854826253, 467572377854634163, 467572377852908934, 467572377854819025, 467572377856982506]","[0.7670908570289612, 0.749374508857727, 0.7432627081871033, 0.7388657927513123, 0.7374983429908752]"
e7fa6148-7a14-4133-a1d3-c443b970c349,Dental,0.1611328125,0.494140625,0.2333984375,0.1103515625,False,C,0.07065701484680176,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377852756363, 467572377852777113, 467572377852540903, 467572377850926614, 467572377850927436]","[0.7589133977890015, 0.758642315864563, 0.7570765614509583, 0.7509187459945679, 0.746999979019165]"
7876791e-f9f6-404e-8c3c-32106bc3bffb,Dental,1.0,0.000335693359375,6.580352783203125e-05,2.014636993408203e-05,True,A,0.07582759857177734,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854136940, 467572377852719902, 467572377854870473, 467572377856465770, 467572377852743029]","[0.8056173920631409, 0.7878121733665466, 0.7842029333114624, 0.7795451283454895, 0.7748099565505981]"
dac44c4d-224b-489e-a7f7-72879f6c4c70,Dental,0.024169921875,0.051025390625,0.90625,0.02001953125,True,C,0.08893537521362305,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377856809472, 467572377854522372, 467572377854819803, 467572377855979347, 467572377854136275]","[0.7711196541786194, 0.7684508562088013, 0.7519533634185791, 0.7475031614303589, 0.7460834383964539]"
362a094c-f1d9-4faa-97ab-48242be3dd4b,Dental,0.158203125,0.8046875,0.0167236328125,0.0213623046875,True,B,0.09588813781738281,medmcqa_2,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[467572377852955145, 467572377852470945, 467523489549697670, 467572377854441579, 467572377855856805]","[0.7218574285507202, 0.718505322933197, 0.7146327495574951, 0.7122823596000671, 0.7109980583190918]"
163e1bfc-0b55-4bbe-9eb4-e18802ccfd24,Dental,0.298828125,0.09716796875,0.494140625,0.10986328125,False,A,0.06355905532836914,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377854819800, 467572377854138512, 467572377853135522, 467572377856623498, 467572377853913717]","[0.7582624554634094, 0.7527820467948914, 0.7515072822570801, 0.7471377849578857, 0.7465859651565552]"
0d4f60ed-dd1c-4e67-9f18-91f79a392d09,Dental,0.396484375,0.08837890625,0.349609375,0.1650390625,False,D,0.0628654956817627,medmcqa_2,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[467523489549699020, 467572377852951347, 467572377852948766, 467572377856650626, 467523489549699042]","[0.78040611743927, 0.7777109742164612, 0.7694770693778992, 0.7682821750640869, 0.7666342854499817]"
0ac39111-d0b2-4dda-978c-e7faa6640bd4,Dental,0.8828125,0.07275390625,0.004364013671875,0.038818359375,False,B,0.07430386543273926,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377850977642, 467572377854595210, 467572377855106200, 467572377856328003, 467572377852612350]","[0.7601455450057983, 0.7595374584197998, 0.7546263337135315, 0.7539835572242737, 0.7485581636428833]"
769fac02-71ac-4554-bade-5d6a9a5edfb4,Dental,0.0556640625,0.52734375,0.412109375,0.0037994384765625,False,C,0.0657656192779541,medmcqa_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[467572377855399127, 467572377850975965, 467572377850918956, 467572377850849346, 467572377853049735]","[0.7752701044082642, 0.7719355225563049, 0.7713223695755005, 0.765941321849823, 0.7605639696121216]"
