id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
1,anatomy,0.3359375,0.62890625,0.01226806640625,0.02294921875,True,B,0.2749650478363037,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468043370482872369, 468043370482496251, 468043370483002667, 468043370482506828, 468043370483414264]","[0.7279485464096069, 0.7134526371955872, 0.7181912660598755, 0.7068133354187012, 0.7510778903961182]",2,"[468043370482506828, 468043370483414264, 468043370482395915, 468043370482872369, 468043370482398717]"
6,anatomy,0.69140625,0.14453125,0.0196533203125,0.14453125,False,D,0.23574495315551758,mmlu_2,"['STAT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468043370482915865, 468043370482403110, 468043370482562975, 468043370483293920, 468043370482562936]","[0.7709977626800537, 0.7636218070983887, 0.7540296912193298, 0.752361536026001, 0.7745921611785889]",1,"[-1, -1, -1, -1, -1]"
11,anatomy,0.021484375,0.97265625,0.00396728515625,0.00372314453125,True,B,0.20264244079589844,mmlu_2,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370482822802, 468043370483031651, 468043370482845880, 468043370482475614, 468043370482370092]","[0.7661002278327942, 0.7595483660697937, 0.7515475749969482, 0.7443441152572632, 0.7499939203262329]",1,"[-1, -1, -1, -1, -1]"
16,anatomy,0.984375,0.01165771484375,0.0042724609375,0.00037384033203125,True,A,0.23826813697814941,mmlu_2,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482459802, 468043370482833703, 468043370482833730, 468043370482932277, 468043370482905018]","[0.7305110096931458, 0.7450045943260193, 0.7271498441696167, 0.7330020070075989, 0.7489198446273804]",1,"[-1, -1, -1, -1, -1]"
21,anatomy,0.26171875,0.490234375,0.2177734375,0.0294189453125,False,C,0.2754817008972168,mmlu_2,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370483006307, 468043370482798058, 468043370482951232, 468043370482485336, 468043370483063952]","[0.7402786612510681, 0.760330319404602, 0.759840726852417, 0.7194234132766724, 0.7652149200439453]",1,"[-1, -1, -1, -1, -1]"
26,anatomy,0.330078125,0.578125,0.047607421875,0.0419921875,True,B,0.3960599899291992,mmlu_2,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370482893805, 468043370482371368, 468043370482881017, 468043370483073782, 468043370482371819]","[0.775985836982727, 0.7933375835418701, 0.8025973439216614, 0.7895264029502869, 0.7917062640190125]",2,"[468043370482893805, 468043370483073782, 468043370482881017, 468043370482371819, 468043370482371368]"
31,anatomy,0.01031494140625,0.0010833740234375,0.98828125,0.001312255859375,True,C,0.30371809005737305,mmlu_2,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370483766238, 468043370483666731, 468043370483965158, 468043370483542912, 468043370483066794]","[0.7624199390411377, 0.759175717830658, 0.7398414611816406, 0.7414666414260864, 0.8016717433929443]",1,"[-1, -1, -1, -1, -1]"
36,anatomy,0.032470703125,0.01348876953125,0.006805419921875,0.94921875,True,D,0.25192952156066895,mmlu_2,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482989679, 468043370482918728, 468043370482870812, 468043370482564554, 468043370482369623]","[0.8153572678565979, 0.78260737657547, 0.7986657619476318, 0.7853909134864807, 0.76777583360672]",1,"[-1, -1, -1, -1, -1]"
41,anatomy,0.03271484375,0.00567626953125,0.0068359375,0.953125,True,D,0.24927258491516113,mmlu_2,"['STAT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370483063410, 468043370482394651, 468043370482394657, 468043370483063425, 468043370482394718]","[0.7825750112533569, 0.799610435962677, 0.8060381412506104, 0.7754062414169312, 0.8050217628479004]",1,"[-1, -1, -1, -1, -1]"
46,anatomy,0.01556396484375,0.018798828125,0.115234375,0.8515625,True,D,0.298429012298584,mmlu_2,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370483078606, 468043370482371537, 468043370482915643, 468043370482802649, 468043370482371520]","[0.7693654298782349, 0.7792842984199524, 0.807086169719696, 0.8206773996353149, 0.7779098153114319]",1,"[-1, -1, -1, -1, -1]"
