id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity
3,anatomy,0.00159454345703125,0.99609375,0.00140380859375,0.0004291534423828125,True,B,0.044455766677856445,mmlu_4,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[467523489549700494, 467523489549675271, 467523489549700483, 467523489549675337, 467523489549675343]","[0.7476587295532227, 0.7359732985496521, 0.7297147512435913, 0.7288634777069092, 0.7284489870071411]"
8,anatomy,0.004058837890625,0.0015869140625,0.9921875,0.000514984130859375,True,C,0.03391695022583008,mmlu_4,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[467572377850646871, 467523489549990215, 467523489549962364, 467523489549990216, 467572377850729050]","[0.8413121700286865, 0.8366358280181885, 0.829024076461792, 0.8252213001251221, 0.8249461650848389]"
13,anatomy,0.62109375,0.2578125,0.083984375,0.037353515625,False,C,0.03500819206237793,mmlu_4,"['TEXT', 'STAT', 'STAT', 'TEXT', 'STAT']","[467523489549988951, 467572377850395861, 467572377850395862, 467523489549960164, 467572377850311491]","[0.8394933938980103, 0.8378838896751404, 0.8343240022659302, 0.8289410471916199, 0.828252911567688]"
18,anatomy,0.034912109375,0.375,0.482421875,0.107421875,False,D,0.029752731323242188,mmlu_4,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[467572377850317283, 467572377850666823, 467523489549710285, 467572377850756166, 467572377850317459]","[0.7787474393844604, 0.776663601398468, 0.7751201391220093, 0.7725335359573364, 0.7678004503250122]"
23,anatomy,0.007110595703125,0.00191497802734375,0.9921875,0.0003757476806640625,True,C,0.03340744972229004,mmlu_4,"['STAT', 'STAT', 'TEXT', 'TEXT', 'STAT']","[467572377850372775, 467572377850356817, 467523489549939727, 467523489549991216, 467572377850396604]","[0.7519347071647644, 0.7486129403114319, 0.7462074756622314, 0.7397286891937256, 0.7367414236068726]"
28,anatomy,0.93359375,0.041015625,0.02490234375,0.00140380859375,True,A,0.03785395622253418,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[467572377850311491, 467572377850759527, 467572377850657221, 467572377850759542, 467572377850741410]","[0.8543586730957031, 0.8389535546302795, 0.8317655920982361, 0.8219190239906311, 0.814531683921814]"
33,anatomy,0.003570556640625,0.0024566650390625,0.0024566650390625,0.9921875,True,D,0.036600351333618164,mmlu_4,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[467572377850255161, 467523489549685386, 467523489549697573, 467523489549975421, 467523489549697551]","[0.8179617524147034, 0.8132025003433228, 0.80934739112854, 0.8073643445968628, 0.8045294284820557]"
38,anatomy,0.421875,0.291015625,0.2265625,0.060791015625,False,C,0.04511594772338867,mmlu_4,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[467572377850366889, 467572377850742568, 467572377850373785, 467523489549699051, 467523489549699060]","[0.7546517252922058, 0.737212598323822, 0.7371438145637512, 0.7303369045257568, 0.7245254516601562]"
43,anatomy,0.9140625,0.027587890625,0.0242919921875,0.035400390625,True,A,0.030946969985961914,mmlu_4,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[467572377850635168, 467572377850724058, 467572377850299671, 467572377850657210, 467572377850232898]","[0.8955675959587097, 0.8635115623474121, 0.8591196537017822, 0.8555715084075928, 0.8525643944740295]"
48,anatomy,0.10546875,0.83203125,0.0111083984375,0.052978515625,True,B,0.034765005111694336,mmlu_4,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[467572377850626047, 467572377850350106, 467523489550002595, 467572377850728235, 467572377850730814]","[0.7363969683647156, 0.7292101383209229, 0.7292014360427856, 0.7284755706787109, 0.7273681163787842]"
