id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
2,anatomy,0.2158203125,0.5859375,0.048095703125,0.1484375,True,B,5.233854293823242,mmlu_3,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370484042863, 468043370483898261, 468043370482548037, 468043370483859636, 468043370483780650]","[0.7548882365226746, 0.7526618838310242, 0.7481396794319153, 0.7458420395851135, 0.7456740736961365]",2,"[468043370483416356, 468043370483826685, 468043370484042863, 468043370483768742, 468043370483216773, 468043370483224690, 468043370484056971, 468043370483876987, 468043370483850682, 468043370483212535]"
7,anatomy,0.10693359375,0.6953125,0.0306396484375,0.166015625,True,B,8.001059293746948,mmlu_3,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468043370482885768, 468043370482493032, 468043370482526631, 468043370483064279, 468043370483423704]","[0.7748666405677795, 0.774164080619812, 0.7570149302482605, 0.7560739517211914, 0.7520349025726318]",4,"[468043370483859438, 468043370482929213, 468043370482524736, 468043370483064279, 468043370483866478, 468043370482517267, 468043370482524736, 468043370483031658, 468043370483064279, 468043370482891703, 468043370484048752, 468043370483128557, 468043370482369407, 468043370483473262, 468043370483360344, 468043370483866478, 468043370482910160, 468043370483464008, 468043370483372878, 468043370483561530]"
12,anatomy,0.1865234375,0.4765625,0.19921875,0.13671875,True,B,4.798673391342163,mmlu_3,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468043370483594543, 468043370484019642, 468043370483744508, 468043370482865022, 468043370482498732]","[0.8003053069114685, 0.7941575050354004, 0.7933209538459778, 0.7881078720092773, 0.7869561910629272]",2,"[468043370483064245, 468043370482498734, 468043370482521009, 468043370482943559, 468043370482372010, 468043370483064245, 468043370482498734, 468043370482521009, 468043370482372010, 468043370482865022]"
17,anatomy,0.03271484375,0.005340576171875,0.0030517578125,0.95703125,True,D,0.1653280258178711,mmlu_3,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482849069, 468043370482957379, 468043370483060342, 468043370482393412, 468043370482954798]","[0.7954720258712769, 0.7890883088111877, 0.7771663665771484, 0.7689480781555176, 0.7677760124206543]",1,"[-1, -1, -1, -1, -1]"
22,anatomy,0.050048828125,0.044189453125,0.07275390625,0.83203125,True,D,0.19959521293640137,mmlu_3,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370482819755, 468043370482371625, 468043370482888180, 468043370482888179, 468043370482772341]","[0.811981737613678, 0.8054841160774231, 0.8000782132148743, 0.7972887754440308, 0.7970355153083801]",1,"[-1, -1, -1, -1, -1]"
27,anatomy,0.984375,0.0040283203125,0.0035552978515625,0.006256103515625,True,A,0.21256160736083984,mmlu_3,"['TEXT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370482474912, 468043370483058977, 468043370482802116, 468043370482394662, 468043370482394585]","[0.8000380992889404, 0.7952961921691895, 0.7860477566719055, 0.7844802141189575, 0.7789950370788574]",1,"[-1, -1, -1, -1, -1]"
32,anatomy,0.017822265625,0.07958984375,0.09619140625,0.8046875,False,B,0.23371291160583496,mmlu_3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483348627, 468043370483320593, 468043370483865642, 468043370483159277, 468043370483516467]","[0.7716719508171082, 0.759544312953949, 0.7586913704872131, 0.7559707164764404, 0.7548046708106995]",1,"[-1, -1, -1, -1, -1]"
37,anatomy,0.166015625,0.166015625,0.6171875,0.050537109375,True,C,7.127877712249756,mmlu_3,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[468043370482818936, 468043370482369508, 468043370482369517, 468043370482369510, 468043370482501989]","[0.8010438680648804, 0.7756669521331787, 0.7716141939163208, 0.7674211263656616, 0.7668401598930359]",3,"[468043370482507647, 468043370482369508, 468043370482501989, 468043370482885855, 468043370482929241, 468043370482501989, 468043370482369508, 468043370482507647, 468043370482818936, 468043370482828969, 468043370482507647, 468043370482501989, 468043370482369507, 468043370482369508, 468043370482369340]"
42,anatomy,0.0033721923828125,0.0002593994140625,0.0003337860107421875,0.99609375,False,B,0.11073708534240723,mmlu_3,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482937414, 468043370483072247, 468043370482881463, 468043370483045340, 468043370482935117]","[0.7950338125228882, 0.7722429633140564, 0.7517003417015076, 0.7505685687065125, 0.7470226287841797]",1,"[-1, -1, -1, -1, -1]"
47,anatomy,0.01239013671875,0.002288818359375,0.984375,6.103515625e-05,True,C,0.30670642852783203,mmlu_3,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483446584, 468043370483128106, 468043370483424125, 468043370483440066, 468043370483240029]","[0.7947826385498047, 0.783566951751709, 0.7710170149803162, 0.7672609090805054, 0.7665177583694458]",1,"[-1, -1, -1, -1, -1]"
