id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
4,anatomy,0.007080078125,0.00457763671875,0.984375,0.00244140625,True,C,0.21318745613098145,mmlu_5,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483036061, 468043370482422929, 468043370483849737, 468043370483271004, 468043370483294781]","[0.7958396077156067, 0.7925456762313843, 0.7837990522384644, 0.775047242641449, 0.7747400999069214]",1,"[-1, -1, -1, -1, -1]"
9,anatomy,0.00518798828125,0.000904083251953125,0.00335693359375,0.9921875,True,D,0.23516321182250977,mmlu_5,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'PBMD']","[468043370482389340, 468043370482395166, 468043370482785068, 468043370482388613, 468043370483334772]","[0.7686455845832825, 0.7617850303649902, 0.7548158168792725, 0.7545221447944641, 0.7485178709030151]",1,"[-1, -1, -1, -1, -1]"
14,anatomy,0.0035858154296875,0.000621795654296875,0.99609375,0.000850677490234375,True,C,0.1674797534942627,mmlu_5,"['STAT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482844084, 468043370482555928, 468043370483028527, 468043370482369474, 468043370482926947]","[0.7938343286514282, 0.781240701675415, 0.777508020401001, 0.7679709196090698, 0.7524494528770447]",1,"[-1, -1, -1, -1, -1]"
19,anatomy,0.1337890625,0.3203125,0.2060546875,0.33984375,False,C,8.694574356079102,mmlu_5,"['STAT', 'STAT', 'PBMD', 'STAT', 'STAT']","[468043370482503603, 468043370482503574, 468043370483649840, 468043370482957898, 468043370483032679]","[0.8104026913642883, 0.8085373044013977, 0.7936744689941406, 0.7901104688644409, 0.7890886664390564]",4,"[468043370484098047, 468043370483557045, 468043370483071236, 468043370482503582, 468043370482821199, 468043370483358601, 468043370482503586, 468043370483209046, 468043370482503582, 468043370482503579, 468043370483215103, 468043370483317562, 468043370482817373, 468043370483294974, 468043370482503567, 468043370482503605, 468043370483365868, 468043370483557045, 468043370483364471, 468043370482503603]"
24,anatomy,0.953125,0.0306396484375,0.005340576171875,0.00994873046875,True,A,0.2375493049621582,mmlu_5,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468043370483887655, 468043370483655740, 468043370482440065, 468043370482431689, 468043370482440471]","[0.8064745664596558, 0.795072615146637, 0.7941879630088806, 0.7934327721595764, 0.79278564453125]",1,"[-1, -1, -1, -1, -1]"
29,anatomy,0.03662109375,0.064453125,0.88671875,0.01190185546875,True,C,0.23526811599731445,mmlu_5,"['STAT', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468043370482507193, 468043370482446381, 468043370483006884, 468043370482395390, 468043370482451931]","[0.7687119245529175, 0.7513375878334045, 0.739284873008728, 0.7362124919891357, 0.7284419536590576]",1,"[-1, -1, -1, -1, -1]"
34,anatomy,0.154296875,0.65234375,0.1640625,0.0303955078125,False,A,6.057867527008057,mmlu_5,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370483325009, 468043370483055919, 468043370483471253, 468043370483538896, 468043370483210006]","[0.7439308166503906, 0.7343347668647766, 0.7279540300369263, 0.7258480191230774, 0.724250853061676]",3,"[468043370483325009, 468043370483471253, 468043370483420057, 468043370483435054, 468043370483210516, 468043370483471253, 468043370483210516, 468043370483325009, 468043370482933093, 468043370483210006, 468043370482933093, 468043370483420057, 468043370483471253, 468043370483463595, 468043370483209565]"
39,anatomy,0.03466796875,0.69921875,0.1376953125,0.12890625,False,C,0.16759014129638672,mmlu_5,"['PBMD', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483169251, 468043370482795757, 468043370483001095, 468043370482939560, 468043370482978294]","[0.8247632384300232, 0.8079542517662048, 0.8034627437591553, 0.8018531799316406, 0.7945544719696045]",1,"[-1, -1, -1, -1, -1]"
44,anatomy,0.85546875,0.04541015625,0.0849609375,0.01385498046875,True,A,4.564478158950806,mmlu_5,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468043370482393977, 468043370482524486, 468043370482393978, 468043370483428898, 468043370483103171]","[0.7950385808944702, 0.7823793292045593, 0.7731650471687317, 0.7729983329772949, 0.7659616470336914]",2,"[468043370482524486, 468043370483217251, 468043370483950665, 468043370483538157, 468043370483103171, 468043370483538157, 468043370482524486, 468043370483217251, 468043370483451513, 468043370483212793]"
49,anatomy,0.099609375,0.068359375,0.050048828125,0.78125,True,D,0.21490144729614258,mmlu_5,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482465652, 468043370482431447, 468043370482369280, 468043370482393319, 468043370482393325]","[0.8619948029518127, 0.8551241159439087, 0.8167417049407959, 0.8152381181716919, 0.8110037446022034]",1,"[-1, -1, -1, -1, -1]"
54,anatomy,0.0145263671875,0.1220703125,0.017578125,0.84765625,True,D,0.21228361129760742,mmlu_5,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483276931, 468043370483316750, 468043370482915865, 468043370483052170, 468043370483482150]","[0.7933695316314697, 0.7890034914016724, 0.7821597456932068, 0.7775027751922607, 0.7760928869247437]",1,"[-1, -1, -1, -1, -1]"
59,anatomy,0.1103515625,0.81640625,0.05908203125,0.01495361328125,True,B,0.1659543514251709,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370483045806, 468043370482499607, 468043370482893519, 468043370483030187, 468043370482939551]","[0.7617993354797363, 0.7592183351516724, 0.758052408695221, 0.7570005655288696, 0.7557594180107117]",1,"[-1, -1, -1, -1, -1]"
64,anatomy,0.009033203125,0.9765625,0.0025787353515625,0.0108642578125,True,B,0.16536712646484375,mmlu_5,"['TEXT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468043370482494044, 468043370482828098, 468043370482783711, 468043370483573034, 468043370483216058]","[0.799013078212738, 0.776871383190155, 0.7660528421401978, 0.7614268064498901, 0.7605976462364197]",1,"[-1, -1, -1, -1, -1]"
69,anatomy,0.07080078125,0.045654296875,0.02294921875,0.859375,False,B,0.16829276084899902,mmlu_5,"['STAT', 'STAT', 'PBMD', 'PBMD', 'STAT']","[468043370482838527, 468043370482838509, 468043370483537167, 468043370483147191, 468043370482838546]","[0.8569620251655579, 0.8539414405822754, 0.8316372632980347, 0.8056321740150452, 0.7946015000343323]",1,"[-1, -1, -1, -1, -1]"
74,anatomy,0.0167236328125,0.97265625,0.007415771484375,0.004241943359375,True,B,0.19918107986450195,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482937199, 468043370482848176, 468043370482921003, 468043370482937250, 468043370482826364]","[0.7706583738327026, 0.7586278915405273, 0.7560077905654907, 0.7527178525924683, 0.741542637348175]",1,"[-1, -1, -1, -1, -1]"
79,anatomy,0.044677734375,0.15625,0.79296875,0.006439208984375,True,C,4.323761224746704,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483228656, 468043370483747486, 468043370483347211, 468043370483600532, 468043370483322434]","[0.7247024178504944, 0.7229830622673035, 0.7225798964500427, 0.7219640016555786, 0.7219427824020386]",2,"[468043370483252866, 468043370482446737, 468043370483319203, 468043370483878292, 468043370483319204, 468043370482804808, 468043370484024271, 468043370483466998, 468043370483795918, 468043370483397324]"
84,anatomy,0.98046875,0.00848388671875,0.00848388671875,0.00311279296875,True,A,0.16755104064941406,mmlu_5,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370482825144, 468043370482819849, 468043370482394870, 468043370482555202, 468043370483009003]","[0.7821423411369324, 0.7802205085754395, 0.7774956822395325, 0.7755110263824463, 0.7738854289054871]",1,"[-1, -1, -1, -1, -1]"
89,anatomy,0.6015625,0.1611328125,0.1611328125,0.076171875,False,C,9.267052412033081,mmlu_5,"['STAT', 'PBMD', 'TEXT', 'STAT', 'PBMD']","[468043370482910961, 468043370484003884, 468043370482381984, 468043370483016598, 468043370483845646]","[0.8116718530654907, 0.8102607131004333, 0.7989475727081299, 0.7961216568946838, 0.7765828371047974]",4,"[468043370483650821, 468043370483857504, 468043370483471253, 468043370483253461, 468043370482507193, 468043370483016598, 468043370482526342, 468043370482910925, 468043370482910923, 468043370483209565, 468043370483217346, 468043370482910923, 468043370483935496, 468043370483574734, 468043370483210917, 468043370482933093, 468043370483209565, 468043370482910923, 468043370483217346, 468043370483016598]"
4,clinical-knowledge,0.020263671875,0.0029144287109375,0.0011444091796875,0.9765625,True,D,0.24074959754943848,mmlu_5,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370482818682, 468043370482528116, 468043370483022489, 468043370482444934, 468043370482372867]","[0.8409985303878784, 0.8380399942398071, 0.8283652067184448, 0.8248511552810669, 0.8232591152191162]",1,"[-1, -1, -1, -1, -1]"
9,clinical-knowledge,0.1982421875,0.04150390625,0.69140625,0.068359375,True,C,7.716803789138794,mmlu_5,"['STAT', 'STAT', 'PBMD', 'STAT', 'STAT']","[468043370482872870, 468043370482936769, 468043370483838003, 468043370482936770, 468043370482872873]","[0.7733742594718933, 0.7627725005149841, 0.7589045763015747, 0.7580074071884155, 0.7570561170578003]",4,"[468043370482903533, 468043370482872851, 468043370482872846, 468043370482794179, 468043370482936718, 468043370482936731, 468043370483751320, 468043370484123162, 468043370483896961, 468043370482872845, 468043370483464914, 468043370483352805, 468043370483535102, 468043370483355643, 468043370483272801, 468043370483464914, 468043370482936769, 468043370482936742, 468043370483447170, 468043370482932758]"
14,clinical-knowledge,0.00518798828125,0.004058837890625,0.98828125,0.00109100341796875,True,C,0.16969656944274902,mmlu_5,"['TEXT', 'PBMD', 'STAT', 'TEXT', 'STAT']","[468043370482402052, 468043370483394138, 468043370483015854, 468043370482432811, 468043370483019811]","[0.7993786931037903, 0.7976155281066895, 0.7967445850372314, 0.7851373553276062, 0.7820426225662231]",1,"[-1, -1, -1, -1, -1]"
19,clinical-knowledge,0.8828125,0.0498046875,0.0341796875,0.0322265625,True,A,6.860133409500122,mmlu_5,"['TEXT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482445592, 468043370483040658, 468043370483027928, 468043370482906938, 468043370482437417]","[0.7767003774642944, 0.7648987174034119, 0.7602214813232422, 0.7600395083427429, 0.7530701160430908]",3,"[468043370482911580, 468043370482895105, 468043370483257822, 468043370482987774, 468043370483208096, 468043370482402559, 468043370484102165, 468043370482437453, 468043370482402562, 468043370483667478, 468043370482792127, 468043370483038901, 468043370482947770, 468043370483025328, 468043370482800566]"
24,clinical-knowledge,0.037841796875,0.7578125,0.07080078125,0.1318359375,False,C,8.054389953613281,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483882045, 468043370483539548, 468043370483541334, 468043370483536141, 468043370483424113]","[0.7592116594314575, 0.7591832876205444, 0.7589820027351379, 0.7578376531600952, 0.7576855421066284]",4,"[468043370483722024, 468043370483866513, 468043370482495616, 468043370483219716, 468043370483958045, 468043370483722024, 468043370482405889, 468043370482495616, 468043370482410278, 468043370483866513, 468043370482457113, 468043370482514716, 468043370482380561, 468043370482495616, 468043370482405889, 468043370482514716, 468043370483219716, 468043370482457112, 468043370482457113, 468043370483864847]"
29,clinical-knowledge,0.036865234375,0.005645751953125,0.00823974609375,0.94921875,True,D,0.17005348205566406,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482874818, 468043370483009216, 468043370482913280, 468043370482856689, 468043370482895757]","[0.8183708190917969, 0.7934552431106567, 0.7889041304588318, 0.7776318788528442, 0.7655911445617676]",1,"[-1, -1, -1, -1, -1]"
34,clinical-knowledge,0.005218505859375,0.9921875,0.00109100341796875,0.001800537109375,True,B,0.21051716804504395,mmlu_5,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370482788362, 468043370482378807, 468043370482847042, 468043370482844133, 468043370482928104]","[0.8082669973373413, 0.8054453134536743, 0.7995307445526123, 0.7994722127914429, 0.7974494099617004]",1,"[-1, -1, -1, -1, -1]"
39,clinical-knowledge,0.40625,0.357421875,0.1689453125,0.06640625,False,D,8.26098346710205,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370484021293, 468043370483487517, 468043370483490865, 468043370483686376, 468043370483847015]","[0.7888882160186768, 0.7878323793411255, 0.7843887805938721, 0.7822379469871521, 0.781924307346344]",4,"[468043370483731624, 468043370483895521, 468043370483847015, 468043370483208510, 468043370483466674, 468043370483208510, 468043370483208511, 468043370483910470, 468043370484018253, 468043370483301442, 468043370483847015, 468043370483208510, 468043370483487517, 468043370483558214, 468043370483208511, 468043370484018253, 468043370483910470, 468043370483208510, 468043370483895521, 468043370483811905]"
44,clinical-knowledge,0.041259765625,0.0111083984375,0.005950927734375,0.94140625,True,D,0.3061370849609375,mmlu_5,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'STAT']","[468043370482374969, 468043370482373273, 468043370482373228, 468043370482942973, 468043370483022382]","[0.7818895578384399, 0.7787624597549438, 0.7774234414100647, 0.7745210528373718, 0.7734897136688232]",1,"[-1, -1, -1, -1, -1]"
49,clinical-knowledge,0.033935546875,0.0150146484375,0.9296875,0.0205078125,True,C,0.203033447265625,mmlu_5,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370483014649, 468043370482428460, 468043370483036056, 468043370483403943, 468043370483296660]","[0.7787033319473267, 0.7769737839698792, 0.7761046886444092, 0.7755630016326904, 0.7699853777885437]",1,"[-1, -1, -1, -1, -1]"
54,clinical-knowledge,0.0198974609375,0.004180908203125,0.017578125,0.95703125,True,D,0.23316431045532227,mmlu_5,"['STAT', 'TEXT', 'STAT', 'TEXT', 'STAT']","[468043370482998216, 468043370482372243, 468043370482824743, 468043370482373118, 468043370482561407]","[0.7669464349746704, 0.7645792961120605, 0.7566545009613037, 0.7562147974967957, 0.7539570331573486]",1,"[-1, -1, -1, -1, -1]"
59,clinical-knowledge,0.09716796875,0.408203125,0.031494140625,0.462890625,True,D,11.466272115707397,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482946968, 468043370482849096, 468043370482908100, 468043370483056594, 468043370482964879]","[0.7949187159538269, 0.7927795648574829, 0.7863364219665527, 0.7841066718101501, 0.7827030420303345]",4,"[468043370482946945, 468043370482946944, 468043370483872322, 468043370483050867, 468043370482944760, 468043370482946945, 468043370482946944, 468043370482917226, 468043370482917206, 468043370483050840, 468043370482946945, 468043370482849067, 468043370482946944, 468043370482917226, 468043370483050840, 468043370482946945, 468043370482946944, 468043370483050840, 468043370482944727, 468043370482944750]"
64,clinical-knowledge,0.021240234375,0.96484375,0.00347900390625,0.01214599609375,True,B,0.2120213508605957,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483641886, 468043370484024490, 468043370483896606, 468043370484091216, 468043370483795601]","[0.7322860360145569, 0.7244434952735901, 0.7142247557640076, 0.7123751044273376, 0.7123705148696899]",1,"[-1, -1, -1, -1, -1]"
69,clinical-knowledge,0.1728515625,0.02490234375,0.0264892578125,0.77734375,True,D,0.16538381576538086,mmlu_5,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482558555, 468043370482919256, 468043370482518156, 468043370482533310, 468043370482498761]","[0.8178578615188599, 0.8075932860374451, 0.807371199131012, 0.7923107147216797, 0.789649486541748]",1,"[-1, -1, -1, -1, -1]"
74,clinical-knowledge,0.017333984375,0.890625,0.0208740234375,0.07275390625,True,B,0.21248936653137207,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483777352, 468043370483801262, 468043370483952103, 468043370483117998, 468043370483109046]","[0.7988397479057312, 0.7846130132675171, 0.7778225541114807, 0.7745044231414795, 0.7724723815917969]",1,"[-1, -1, -1, -1, -1]"
79,clinical-knowledge,0.498046875,0.1337890625,0.0673828125,0.30078125,False,B,9.307711601257324,mmlu_5,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468043370482958280, 468043370482383543, 468043370483028387, 468043370482504962, 468043370483674137]","[0.7517907619476318, 0.7471815347671509, 0.7431447505950928, 0.7327576875686646, 0.7325126528739929]",4,"[468043370483049901, 468043370484030223, 468043370482504962, 468043370482889668, 468043370482551288, 468043370482870154, 468043370483060418, 468043370482778638, 468043370483060410, 468043370482552398, 468043370482808762, 468043370482811854, 468043370482383543, 468043370483030691, 468043370482929863, 468043370483060418, 468043370482870154, 468043370483278937, 468043370483805497, 468043370483572166]"
84,clinical-knowledge,0.296875,0.12353515625,0.431640625,0.1494140625,True,C,9.140828609466553,mmlu_5,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370483341429, 468043370483841531, 468043370482832239, 468043370483028091, 468043370483740446]","[0.7540879845619202, 0.750135064125061, 0.7448164224624634, 0.7447460889816284, 0.7437527179718018]",4,"[468043370483034537, 468043370482832219, 468043370483217867, 468043370482869631, 468043370482496313, 468043370483034537, 468043370483819020, 468043370483780152, 468043370483492888, 468043370483019239, 468043370483841531, 468043370483492890, 468043370483819020, 468043370483034537, 468043370483341429, 468043370483034537, 468043370483028089, 468043370482496287, 468043370482977010, 468043370483780152]"
89,clinical-knowledge,0.059326171875,0.439453125,0.466796875,0.033935546875,False,B,10.530786991119385,mmlu_5,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468043370482387111, 468043370483290449, 468043370483066198, 468043370483430366, 468043370482999263]","[0.7467221021652222, 0.7376981377601624, 0.7331691980361938, 0.7311856150627136, 0.7257930040359497]",4,"[468043370482842724, 468043370483290449, 468043370483740350, 468043370482842725, 468043370482387376, 468043370482913244, 468043370482911045, 468043370483290449, 468043370483783525, 468043370483603558, 468043370482913257, 468043370482525586, 468043370482911045, 468043370482913244, 468043370483469252, 468043370482913242, 468043370482913244, 468043370482505921, 468043370482525586, 468043370482505915]"
4,college-biology,0.30078125,0.283203125,0.234375,0.1826171875,False,B,13.225659370422363,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483602352, 468043370483602351, 468043370483485569, 468043370483501300, 468043370483146361]","[0.7487859129905701, 0.746451199054718, 0.741121232509613, 0.7342811226844788, 0.7248287796974182]",4,"[468043370482383497, 468043370482803655, 468043370484040285, 468043370483323703, 468043370482904129, 468043370483438858, 468043370484112441, 468043370483521364, 468043370483619350, 468043370483146361, 468043370484112441, 468043370483619350, 468043370482405947, 468043370484004648, 468043370483438858, 468043370484112441, 468043370483438858, 468043370483521364, 468043370483100420, 468043370484047945]"
9,college-biology,0.01165771484375,0.0033416748046875,0.984375,0.00037384033203125,True,C,0.1678943634033203,mmlu_5,"['TEXT', 'STAT', 'STAT', 'STAT', 'STAT']","[468043370482456498, 468043370482979252, 468043370482503209, 468043370482942980, 468043370483007279]","[0.8652170300483704, 0.8556705713272095, 0.8479618430137634, 0.8346313238143921, 0.8250645995140076]",1,"[-1, -1, -1, -1, -1]"
14,college-biology,0.0021820068359375,0.00180816650390625,0.000965118408203125,0.99609375,True,D,0.3080873489379883,mmlu_5,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370484004668, 468043370484122696, 468043370483331038, 468043370483646859, 468043370483183756]","[0.7404929995536804, 0.7325059175491333, 0.722201406955719, 0.7162736058235168, 0.7154743671417236]",1,"[-1, -1, -1, -1, -1]"
