id,subject,probA,probB,probC,probD,result,answer,time,split
0,anatomy,0.99609375,0.0029754638671875,0.001800537109375,0.00102996826171875,True,A,0.014879226684570312,mmlu_1
5,anatomy,0.162109375,0.82421875,0.0091552734375,0.006683349609375,True,B,0.043581247329711914,mmlu_1
10,anatomy,0.020263671875,0.9765625,0.00213623046875,0.00016498565673828125,False,A,0.034422874450683594,mmlu_1
15,anatomy,0.005889892578125,0.0009613037109375,0.9921875,0.00168609619140625,True,C,0.022676706314086914,mmlu_1
20,anatomy,0.91796875,0.06640625,0.01019287109375,0.0045166015625,True,A,0.04027700424194336,mmlu_1
25,anatomy,0.12890625,0.1142578125,0.0128173828125,0.7421875,True,D,0.03815412521362305,mmlu_1
30,anatomy,0.1806640625,0.26171875,0.06640625,0.490234375,True,D,0.024723529815673828,mmlu_1
35,anatomy,0.00102996826171875,0.000457763671875,1.0,4.267692565917969e-05,True,C,0.03911447525024414,mmlu_1
40,anatomy,0.00070953369140625,0.0002613067626953125,1.0,0.0003795623779296875,True,C,0.0276796817779541,mmlu_1
45,anatomy,0.00070953369140625,6.198883056640625e-05,0.000911712646484375,1.0,True,D,0.0240933895111084,mmlu_1
50,anatomy,0.0023193359375,0.00012302398681640625,0.000553131103515625,0.99609375,True,D,0.039162397384643555,mmlu_1
55,anatomy,0.0252685546875,0.036865234375,0.10009765625,0.8359375,True,D,0.032421112060546875,mmlu_1
60,anatomy,0.002777099609375,0.98828125,0.00157928466796875,0.007537841796875,True,B,0.02167034149169922,mmlu_1
65,anatomy,0.007537841796875,0.000659942626953125,0.004302978515625,0.98828125,True,D,0.03915214538574219,mmlu_1
70,anatomy,0.0245361328125,0.09716796875,0.494140625,0.384765625,True,C,0.02980971336364746,mmlu_1
75,anatomy,0.15625,0.375,0.1376953125,0.330078125,True,B,0.038537025451660156,mmlu_1
80,anatomy,0.00066375732421875,0.002044677734375,0.99609375,7.963180541992188e-05,True,C,0.037511587142944336,mmlu_1
85,anatomy,0.185546875,0.07763671875,0.6484375,0.087890625,False,A,0.024122238159179688,mmlu_1
0,clinical-knowledge,0.173828125,0.3671875,0.32421875,0.134765625,True,B,0.035370826721191406,mmlu_1
5,clinical-knowledge,0.0031585693359375,0.99609375,0.00159454345703125,0.000850677490234375,True,B,0.03751039505004883,mmlu_1
10,clinical-knowledge,0.1728515625,0.134765625,0.2216796875,0.470703125,False,C,0.03184247016906738,mmlu_1
15,clinical-knowledge,0.234375,0.1259765625,0.498046875,0.142578125,True,C,0.035659074783325195,mmlu_1
20,clinical-knowledge,0.037353515625,0.00112152099609375,0.00060272216796875,0.9609375,True,D,0.03501558303833008,mmlu_1
25,clinical-knowledge,0.11474609375,0.74609375,0.10107421875,0.037109375,False,A,0.027068138122558594,mmlu_1
30,clinical-knowledge,0.228515625,0.0654296875,0.703125,0.001983642578125,True,C,0.03481578826904297,mmlu_1
35,clinical-knowledge,0.85546875,0.01300048828125,0.130859375,0.001068115234375,True,A,0.028920650482177734,mmlu_1
40,clinical-knowledge,0.98828125,0.004302978515625,0.002960205078125,0.004302978515625,True,A,0.0254824161529541,mmlu_1
45,clinical-knowledge,0.359375,0.10302734375,0.5234375,0.01483154296875,False,A,0.027475595474243164,mmlu_1
50,clinical-knowledge,0.00909423828125,0.9296875,0.002166748046875,0.059326171875,True,B,0.027848243713378906,mmlu_1
55,clinical-knowledge,0.40625,0.40625,0.1689453125,0.0201416015625,False,B,0.02681136131286621,mmlu_1
60,clinical-knowledge,0.002777099609375,0.007568359375,0.98828125,0.0003757476806640625,True,C,0.02029728889465332,mmlu_1
65,clinical-knowledge,0.2734375,0.1875,0.451171875,0.0888671875,False,A,0.032210350036621094,mmlu_1
70,clinical-knowledge,0.01251220703125,0.04638671875,0.93359375,0.00860595703125,True,C,0.03776216506958008,mmlu_1
75,clinical-knowledge,0.00075531005859375,0.0001087188720703125,0.000148773193359375,1.0,True,D,0.012099981307983398,mmlu_1
80,clinical-knowledge,0.138671875,0.375,0.2578125,0.2275390625,True,B,0.03549981117248535,mmlu_1
85,clinical-knowledge,0.984375,0.0035552978515625,0.01092529296875,0.00061798095703125,True,A,0.03667306900024414,mmlu_1
0,college-biology,0.01129150390625,0.953125,0.01129150390625,0.0224609375,True,B,0.02228093147277832,mmlu_1
5,college-biology,0.041748046875,0.002838134765625,0.006011962890625,0.94921875,True,D,0.039515018463134766,mmlu_1
10,college-biology,0.376953125,0.12255859375,0.484375,0.0146484375,True,C,0.04411005973815918,mmlu_1
15,college-biology,0.04736328125,0.0003604888916015625,0.94921875,0.0018310546875,True,C,0.03643965721130371,mmlu_1
20,college-biology,0.032958984375,0.05810546875,0.1083984375,0.80078125,True,D,0.01551365852355957,mmlu_1
25,college-biology,0.99609375,0.0023193359375,0.00116729736328125,7.43865966796875e-05,True,A,0.03780555725097656,mmlu_1
30,college-biology,0.0201416015625,0.0045166015625,0.97265625,0.00225830078125,True,C,0.040915489196777344,mmlu_1
35,college-biology,0.0224609375,0.010009765625,0.010009765625,0.95703125,True,D,0.035135507583618164,mmlu_1
